Round,ClusterID,MemberCount,ExpectedMembers,ReceivedMembers,AggregationCompletion,AvgMembersPerCluster,TotalClusters,UnclusteredNodes,AvgDistToCH,DeadlineHit
386,44,5,5,5,1,8.42857,7,34,68.3371,0
386,61,10,10,10,1,8.42857,7,34,68.3371,0
386,79,2,2,2,1,8.42857,7,34,68.3371,0
387,4,9,9,9,1,6.9,10,21,66.9987,0
387,6,4,4,4,1,6.9,10,21,66.9987,0
387,15,6,6,6,1,6.9,10,21,66.9987,0
387,19,13,13,13,1,6.9,10,21,66.9987,0
387,28,2,2,2,1,6.9,10,21,66.9987,0
387,39,12,12,12,1,6.9,10,21,66.9987,0
387,58,13,13,13,1,6.9,10,21,66.9987,0
387,60,3,3,3,1,6.9,10,21,66.9987,0
387,69,3,3,3,1,6.9,10,21,66.9987,0
387,96,4,4,4,1,6.9,10,21,66.9987,0
388,13,12,12,12,1,4.69231,13,26,71.4411,0
388,22,2,2,2,1,4.69231,13,26,71.4411,0
388,27,5,5,5,1,4.69231,13,26,71.4411,0
388,36,9,9,9,1,4.69231,13,26,71.4411,0
388,38,1,1,1,1,4.69231,13,26,71.4411,0
388,48,1,1,1,1,4.69231,13,26,71.4411,0
388,52,8,8,8,1,4.69231,13,26,71.4411,0
388,56,10,10,10,1,4.69231,13,26,71.4411,0
388,57,0,0,0,1,4.69231,13,26,71.4411,0
388,67,3,3,3,1,4.69231,13,26,71.4411,0
388,81,0,0,0,1,4.69231,13,26,71.4411,0
388,85,7,7,7,1,4.69231,13,26,71.4411,0
388,95,3,3,3,1,4.69231,13,26,71.4411,0
389,3,8,8,8,1,4.16667,12,38,68.6958,0
389,14,7,7,7,1,4.16667,12,38,68.6958,0
389,23,10,10,10,1,4.16667,12,38,68.6958,0
389,30,2,2,2,1,4.16667,12,38,68.6958,0
389,32,2,2,2,1,4.16667,12,38,68.6958,0
389,37,2,2,2,1,4.16667,12,38,68.6958,0
389,41,5,5,5,1,4.16667,12,38,68.6958,0
389,59,2,2,2,1,4.16667,12,38,68.6958,0
389,68,3,3,3,1,4.16667,12,38,68.6958,0
389,76,0,0,0,1,4.16667,12,38,68.6958,0
389,83,6,6,6,1,4.16667,12,38,68.6958,0
389,86,3,3,3,1,4.16667,12,38,68.6958,0
390,0,5,5,5,1,5.88889,9,38,67.7387,0
390,9,5,5,5,1,5.88889,9,38,67.7387,0
390,11,11,11,11,1,5.88889,9,38,67.7387,0
390,24,8,8,8,1,5.88889,9,38,67.7387,0
390,33,8,8,8,1,5.88889,9,38,67.7387,0
390,75,12,12,12,1,5.88889,9,38,67.7387,0
390,93,0,0,0,1,5.88889,9,38,67.7387,0
390,97,2,2,2,1,5.88889,9,38,67.7387,0
390,99,2,2,2,1,5.88889,9,38,67.7387,0
391,15,7,7,7,1,4,11,45,60.1387,0
391,18,7,7,7,1,4,11,45,60.1387,0
391,26,2,2,2,1,4,11,45,60.1387,0
391,31,5,5,5,1,4,11,45,60.1387,0
391,33,10,10,10,1,4,11,45,60.1387,0
391,61,3,3,3,1,4,11,45,60.1387,0
391,63,5,5,5,1,4,11,45,60.1387,0
391,68,3,3,3,1,4,11,45,60.1387,0
391,77,1,1,1,1,4,11,45,60.1387,0
391,90,1,1,1,1,4,11,45,60.1387,0
391,98,0,0,0,1,4,11,45,60.1387,0
392,6,9,9,9,1,7.57143,7,40,61.235,0
392,23,11,11,11,1,7.57143,7,40,61.235,0
392,54,7,7,7,1,7.57143,7,40,61.235,0
392,58,11,11,11,1,7.57143,7,40,61.235,0
392,60,4,4,4,1,7.57143,7,40,61.235,0
392,83,7,7,7,1,7.57143,7,40,61.235,0
392,91,4,4,4,1,7.57143,7,40,61.235,0
393,19,11,11,11,1,5.44444,9,42,66.5952,0
393,34,12,12,12,1,5.44444,9,42,66.5952,0
393,50,6,6,6,1,5.44444,9,42,66.5952,0
393,57,1,1,1,1,5.44444,9,42,66.5952,0
393,59,1,1,1,1,5.44444,9,42,66.5952,0
393,72,0,0,0,1,5.44444,9,42,66.5952,0
393,86,7,7,7,1,5.44444,9,42,66.5952,0
393,88,8,8,8,1,5.44444,9,42,66.5952,0
393,97,3,3,3,1,5.44444,9,42,66.5952,0
394,10,11,11,11,1,6.4,10,26,70.2074,0
394,12,8,8,8,1,6.4,10,26,70.2074,0
394,30,2,2,2,1,6.4,10,26,70.2074,0
394,36,10,10,10,1,6.4,10,26,70.2074,0
394,39,9,9,9,1,6.4,10,26,70.2074,0
394,40,3,3,3,1,6.4,10,26,70.2074,0
394,64,5,5,5,1,6.4,10,26,70.2074,0
394,74,4,4,4,1,6.4,10,26,70.2074,0
394,79,9,9,9,1,6.4,10,26,70.2074,0
394,95,3,3,3,1,6.4,10,26,70.2074,0
395,0,7,7,7,1,6.25,4,71,73.9997,0
395,43,10,10,10,1,6.25,4,71,73.9997,0
395,73,6,6,6,1,6.25,4,71,73.9997,0
395,82,2,2,2,1,6.25,4,71,73.9997,0
396,9,8,8,8,1,4.53846,13,28,66.7644,0
396,13,9,9,9,1,4.53846,13,28,66.7644,0
396,22,3,3,3,1,4.53846,13,28,66.7644,0
396,24,8,8,8,1,4.53846,13,28,66.7644,0
396,32,1,1,1,1,4.53846,13,28,66.7644,0
396,46,2,2,2,1,4.53846,13,28,66.7644,0
396,51,0,0,0,1,4.53846,13,28,66.7644,0
396,66,6,6,6,1,4.53846,13,28,66.7644,0
396,69,0,0,0,1,4.53846,13,28,66.7644,0
396,71,10,10,10,1,4.53846,13,28,66.7644,0
396,76,0,0,0,1,4.53846,13,28,66.7644,0
396,78,7,7,7,1,4.53846,13,28,66.7644,0
396,84,5,5,5,1,4.53846,13,28,66.7644,0
397,7,9,9,9,1,5.3,10,37,69.6547,0
397,11,8,8,8,1,5.3,10,37,69.6547,0
397,20,8,8,8,1,5.3,10,37,69.6547,0
397,27,5,5,5,1,5.3,10,37,69.6547,0
397,28,5,5,5,1,5.3,10,37,69.6547,0
397,37,7,7,7,1,5.3,10,37,69.6547,0
397,56,2,2,2,1,5.3,10,37,69.6547,0
397,81,0,0,0,1,5.3,10,37,69.6547,0
397,85,0,0,0,1,5.3,10,37,69.6547,0
397,92,9,9,9,1,5.3,10,37,69.6547,0
398,1,6,6,6,1,4.30769,13,31,64.0196,0
398,16,10,10,10,1,4.30769,13,31,64.0196,0
398,21,4,4,4,1,4.30769,13,31,64.0196,0
398,25,0,0,0,1,4.30769,13,31,64.0196,0
398,38,4,4,4,1,4.30769,13,31,64.0196,0
398,48,4,4,4,1,4.30769,13,31,64.0196,0
398,62,10,10,10,1,4.30769,13,31,64.0196,0
398,65,4,4,4,1,4.30769,13,31,64.0196,0
398,70,2,2,2,1,4.30769,13,31,64.0196,0
398,75,11,11,11,1,4.30769,13,31,64.0196,0
398,80,0,0,0,1,4.30769,13,31,64.0196,0
398,94,1,1,1,1,4.30769,13,31,64.0196,0
398,96,0,0,0,1,4.30769,13,31,64.0196,0
399,2,5,5,5,1,4.21429,14,27,66.0077,0
399,14,6,6,6,1,4.21429,14,27,66.0077,0
399,35,2,2,2,1,4.21429,14,27,66.0077,0
399,42,9,9,9,1,4.21429,14,27,66.0077,0
399,44,0,0,0,1,4.21429,14,27,66.0077,0
399,45,3,3,3,1,4.21429,14,27,66.0077,0
399,49,0,0,0,1,4.21429,14,27,66.0077,0
399,52,10,10,10,1,4.21429,14,27,66.0077,0
399,53,0,0,0,1,4.21429,14,27,66.0077,0
399,55,1,1,1,1,4.21429,14,27,66.0077,0
399,87,3,3,3,1,4.21429,14,27,66.0077,0
399,89,6,6,6,1,4.21429,14,27,66.0077,0
399,93,10,10,10,1,4.21429,14,27,66.0077,0
399,99,4,4,4,1,4.21429,14,27,66.0077,0
400,3,7,7,7,1,8,9,19,75.6054,0
400,4,10,10,10,1,8,9,19,75.6054,0
400,5,8,8,8,1,8,9,19,75.6054,0
400,8,4,4,4,1,8,9,19,75.6054,0
400,17,16,16,16,1,8,9,19,75.6054,0
400,29,11,11,11,1,8,9,19,75.6054,0
400,41,10,10,10,1,8,9,19,75.6054,0
400,47,2,2,2,1,8,9,19,75.6054,0
400,67,4,4,4,1,8,9,19,75.6054,0
401,10,9,9,9,1,5.4,10,36,63.4623,0
401,18,8,8,8,1,5.4,10,36,63.4623,0
401,24,8,8,8,1,5.4,10,36,63.4623,0
401,34,9,9,9,1,5.4,10,36,63.4623,0
401,45,5,5,5,1,5.4,10,36,63.4623,0
401,50,6,6,6,1,5.4,10,36,63.4623,0
401,90,4,4,4,1,5.4,10,36,63.4623,0
401,91,3,3,3,1,5.4,10,36,63.4623,0
401,94,0,0,0,1,5.4,10,36,63.4623,0
401,99,2,2,2,1,5.4,10,36,63.4623,0
402,6,10,10,10,1,4.9,10,41,68.2958,0
402,14,2,2,2,1,4.9,10,41,68.2958,0
402,20,10,10,10,1,4.9,10,41,68.2958,0
402,21,0,0,0,1,4.9,10,41,68.2958,0
402,31,7,7,7,1,4.9,10,41,68.2958,0
402,32,4,4,4,1,4.9,10,41,68.2958,0
402,75,5,5,5,1,4.9,10,41,68.2958,0
402,76,3,3,3,1,4.9,10,41,68.2958,0
402,81,4,4,4,1,4.9,10,41,68.2958,0
402,83,4,4,4,1,4.9,10,41,68.2958,0
403,2,4,4,4,1,5.8,10,32,66.5997,0
403,28,3,3,3,1,5.8,10,32,66.5997,0
403,36,10,10,10,1,5.8,10,32,66.5997,0
403,44,0,0,0,1,5.8,10,32,66.5997,0
403,52,10,10,10,1,5.8,10,32,66.5997,0
403,62,8,8,8,1,5.8,10,32,66.5997,0
403,63,9,9,9,1,5.8,10,32,66.5997,0
403,77,3,3,3,1,5.8,10,32,66.5997,0
403,78,4,4,4,1,5.8,10,32,66.5997,0
403,89,7,7,7,1,5.8,10,32,66.5997,0
404,3,8,8,8,1,4.75,16,8,67.1526,0
404,4,10,10,10,1,4.75,16,8,67.1526,0
404,5,7,7,7,1,4.75,16,8,67.1526,0
404,9,5,5,5,1,4.75,16,8,67.1526,0
404,19,7,7,7,1,4.75,16,8,67.1526,0
404,22,0,0,0,1,4.75,16,8,67.1526,0
404,64,0,0,0,1,4.75,16,8,67.1526,0
404,66,10,10,10,1,4.75,16,8,67.1526,0
404,71,0,0,0,1,4.75,16,8,67.1526,0
404,73,9,9,9,1,4.75,16,8,67.1526,0
404,74,10,10,10,1,4.75,16,8,67.1526,0
404,82,0,0,0,1,4.75,16,8,67.1526,0
404,86,0,0,0,1,4.75,16,8,67.1526,0
404,93,1,1,1,1,4.75,16,8,67.1526,0
404,96,8,8,8,1,4.75,16,8,67.1526,0
404,97,1,1,1,1,4.75,16,8,67.1526,0
405,23,11,11,11,1,7.4,5,58,65.8593,0
405,30,9,9,9,1,7.4,5,58,65.8593,0
405,49,2,2,2,1,7.4,5,58,65.8593,0
405,58,11,11,11,1,7.4,5,58,65.8593,0
405,84,4,4,4,1,7.4,5,58,65.8593,0
406,0,5,5,5,1,4.2,15,22,68.5297,0
406,27,5,5,5,1,4.2,15,22,68.5297,0
406,29,9,9,9,1,4.2,15,22,68.5297,0
406,37,10,10,10,1,4.2,15,22,68.5297,0
406,39,3,3,3,1,4.2,15,22,68.5297,0
406,41,6,6,6,1,4.2,15,22,68.5297,0
406,43,1,1,1,1,4.2,15,22,68.5297,0
406,47,6,6,6,1,4.2,15,22,68.5297,0
406,55,8,8,8,1,4.2,15,22,68.5297,0
406,61,1,1,1,1,4.2,15,22,68.5297,0
406,65,2,2,2,1,4.2,15,22,68.5297,0
406,67,2,2,2,1,4.2,15,22,68.5297,0
406,72,3,3,3,1,4.2,15,22,68.5297,0
406,85,0,0,0,1,4.2,15,22,68.5297,0
406,87,2,2,2,1,4.2,15,22,68.5297,0
407,12,11,11,11,1,6.125,8,43,62.0637,0
407,16,8,8,8,1,6.125,8,43,62.0637,0
407,25,7,7,7,1,6.125,8,43,62.0637,0
407,35,4,4,4,1,6.125,8,43,62.0637,0
407,42,0,0,0,1,6.125,8,43,62.0637,0
407,46,6,6,6,1,6.125,8,43,62.0637,0
407,80,3,3,3,1,6.125,8,43,62.0637,0
407,95,10,10,10,1,6.125,8,43,62.0637,0
408,7,9,9,9,1,5.23077,13,19,63.5441,0
408,8,10,10,10,1,5.23077,13,19,63.5441,0
408,11,9,9,9,1,5.23077,13,19,63.5441,0
408,17,8,8,8,1,5.23077,13,19,63.5441,0
408,33,4,4,4,1,5.23077,13,19,63.5441,0
408,38,4,4,4,1,5.23077,13,19,63.5441,0
408,40,7,7,7,1,5.23077,13,19,63.5441,0
408,48,4,4,4,1,5.23077,13,19,63.5441,0
408,59,4,4,4,1,5.23077,13,19,63.5441,0
408,68,3,3,3,1,5.23077,13,19,63.5441,0
408,70,2,2,2,1,5.23077,13,19,63.5441,0
408,88,0,0,0,1,5.23077,13,19,63.5441,0
408,98,4,4,4,1,5.23077,13,19,63.5441,0
409,1,3,3,3,1,6.375,8,41,70.3959,0
409,13,12,12,12,1,6.375,8,41,70.3959,0
409,15,2,2,2,1,6.375,8,41,70.3959,0
409,26,10,10,10,1,6.375,8,41,70.3959,0
409,51,0,0,0,1,6.375,8,41,70.3959,0
409,60,9,9,9,1,6.375,8,41,70.3959,0
409,69,3,3,3,1,6.375,8,41,70.3959,0
409,92,12,12,12,1,6.375,8,41,70.3959,0
410,53,12,12,12,1,11,4,52,73.5598,0
410,56,14,14,14,1,11,4,52,73.5598,0
410,57,8,8,8,1,11,4,52,73.5598,0
410,79,10,10,10,1,11,4,52,73.5598,0
411,7,6,6,6,1,4,13,35,66.2894,0
411,10,11,11,11,1,4,13,35,66.2894,0
411,12,7,7,7,1,4,13,35,66.2894,0
411,18,7,7,7,1,4,13,35,66.2894,0
411,26,1,1,1,1,4,13,35,66.2894,0
411,31,2,2,2,1,4,13,35,66.2894,0
411,35,4,4,4,1,4,13,35,66.2894,0
411,40,8,8,8,1,4,13,35,66.2894,0
411,63,0,0,0,1,4,13,35,66.2894,0
411,65,3,3,3,1,4,13,35,66.2894,0
411,68,3,3,3,1,4,13,35,66.2894,0
411,71,0,0,0,1,4,13,35,66.2894,0
411,77,0,0,0,1,4,13,35,66.2894,0
412,3,9,9,9,1,8,7,37,63.4717,0
412,11,10,10,10,1,8,7,37,63.4717,0
412,28,8,8,8,1,8,7,37,63.4717,0
412,60,10,10,10,1,8,7,37,63.4717,0
412,81,4,4,4,1,8,7,37,63.4717,0
412,91,4,4,4,1,8,7,37,63.4717,0
412,99,11,11,11,1,8,7,37,63.4717,0
413,14,7,7,7,1,6.3,10,27,67.1468,0
413,20,12,12,12,1,6.3,10,27,67.1468,0
413,37,12,12,12,1,6.3,10,27,67.1468,0
413,42,10,10,10,1,6.3,10,27,67.1468,0
413,43,3,3,3,1,6.3,10,27,67.1468,0
413,45,3,3,3,1,6.3,10,27,67.1468,0
413,46,3,3,3,1,6.3,10,27,67.1468,0
413,49,0,0,0,1,6.3,10,27,67.1468,0
413,57,8,8,8,1,6.3,10,27,67.1468,0
413,66,5,5,5,1,6.3,10,27,67.1468,0
414,1,6,6,6,1,6.75,8,38,65.924,0
414,22,2,2,2,1,6.75,8,38,65.924,0
414,34,13,13,13,1,6.75,8,38,65.924,0
414,48,3,3,3,1,6.75,8,38,65.924,0
414,74,11,11,11,1,6.75,8,38,65.924,0
414,75,10,10,10,1,6.75,8,38,65.924,0
414,86,8,8,8,1,6.75,8,38,65.924,0
414,97,1,1,1,1,6.75,8,38,65.924,0
415,0,7,7,7,1,4.35714,14,25,69.2201,0
415,2,4,4,4,1,4.35714,14,25,69.2201,0
415,16,11,11,11,1,4.35714,14,25,69.2201,0
415,44,1,1,1,1,4.35714,14,25,69.2201,0
415,50,0,0,0,1,4.35714,14,25,69.2201,0
415,52,6,6,6,1,4.35714,14,25,69.2201,0
415,53,5,5,5,1,4.35714,14,25,69.2201,0
415,70,7,7,7,1,4.35714,14,25,69.2201,0
415,72,1,1,1,1,4.35714,14,25,69.2201,0
415,78,9,9,9,1,4.35714,14,25,69.2201,0
415,80,3,3,3,1,4.35714,14,25,69.2201,0
415,89,7,7,7,1,4.35714,14,25,69.2201,0
415,96,0,0,0,1,4.35714,14,25,69.2201,0
415,98,0,0,0,1,4.35714,14,25,69.2201,0
416,4,8,8,8,1,4.78571,14,19,68.4173,0
416,6,5,5,5,1,4.78571,14,19,68.4173,0
416,9,9,9,9,1,4.78571,14,19,68.4173,0
416,27,0,0,0,1,4.78571,14,19,68.4173,0
416,29,10,10,10,1,4.78571,14,19,68.4173,0
416,30,5,5,5,1,4.78571,14,19,68.4173,0
416,32,4,4,4,1,4.78571,14,19,68.4173,0
416,38,0,0,0,1,4.78571,14,19,68.4173,0
416,39,6,6,6,1,4.78571,14,19,68.4173,0
416,54,8,8,8,1,4.78571,14,19,68.4173,0
416,69,1,1,1,1,4.78571,14,19,68.4173,0
416,84,2,2,2,1,4.78571,14,19,68.4173,0
416,92,3,3,3,1,4.78571,14,19,68.4173,0
416,95,6,6,6,1,4.78571,14,19,68.4173,0
417,5,13,13,13,1,9.33333,6,38,69.1618,0
417,25,8,8,8,1,9.33333,6,38,69.1618,0
417,33,10,10,10,1,9.33333,6,38,69.1618,0
417,56,14,14,14,1,9.33333,6,38,69.1618,0
417,90,10,10,10,1,9.33333,6,38,69.1618,0
417,94,1,1,1,1,9.33333,6,38,69.1618,0
418,41,11,11,11,1,6.83333,6,53,70.5225,0
418,47,11,11,11,1,6.83333,6,53,70.5225,0
418,58,5,5,5,1,6.83333,6,53,70.5225,0
418,64,6,6,6,1,6.83333,6,53,70.5225,0
418,82,4,4,4,1,6.83333,6,53,70.5225,0
418,83,4,4,4,1,6.83333,6,53,70.5225,0
419,8,9,9,9,1,3.3,10,57,66.0981,0
419,21,6,6,6,1,3.3,10,57,66.0981,0
419,24,1,1,1,1,3.3,10,57,66.0981,0
419,36,4,4,4,1,3.3,10,57,66.0981,0
419,51,0,0,0,1,3.3,10,57,66.0981,0
419,67,2,2,2,1,3.3,10,57,66.0981,0
419,76,8,8,8,1,3.3,10,57,66.0981,0
419,85,0,0,0,1,3.3,10,57,66.0981,0
419,87,3,3,3,1,3.3,10,57,66.0981,0
419,93,0,0,0,1,3.3,10,57,66.0981,0
420,13,9,9,9,1,4.63636,11,38,67.9412,0
420,15,7,7,7,1,4.63636,11,38,67.9412,0
420,17,12,12,12,1,4.63636,11,38,67.9412,0
420,23,3,3,3,1,4.63636,11,38,67.9412,0
420,55,9,9,9,1,4.63636,11,38,67.9412,0
420,59,4,4,4,1,4.63636,11,38,67.9412,0
420,61,6,6,6,1,4.63636,11,38,67.9412,0
420,62,0,0,0,1,4.63636,11,38,67.9412,0
420,73,1,1,1,1,4.63636,11,38,67.9412,0
420,79,0,0,0,1,4.63636,11,38,67.9412,0
420,88,0,0,0,1,4.63636,11,38,67.9412,0
421,0,6,6,6,1,5.5,12,22,67.5957,0
421,12,11,11,11,1,5.5,12,22,67.5957,0
421,24,7,7,7,1,5.5,12,22,67.5957,0
421,25,1,1,1,1,5.5,12,22,67.5957,0
421,41,13,13,13,1,5.5,12,22,67.5957,0
421,52,7,7,7,1,5.5,12,22,67.5957,0
421,67,7,7,7,1,5.5,12,22,67.5957,0
421,70,2,2,2,1,5.5,12,22,67.5957,0
421,77,7,7,7,1,5.5,12,22,67.5957,0
421,78,4,4,4,1,5.5,12,22,67.5957,0
421,86,0,0,0,1,5.5,12,22,67.5957,0
421,98,1,1,1,1,5.5,12,22,67.5957,0
422,26,7,7,7,1,5.81818,11,25,60.1825,0
422,28,8,8,8,1,5.81818,11,25,60.1825,0
422,43,11,11,11,1,5.81818,11,25,60.1825,0
422,57,2,2,2,1,5.81818,11,25,60.1825,0
422,60,9,9,9,1,5.81818,11,25,60.1825,0
422,62,8,8,8,1,5.81818,11,25,60.1825,0
422,72,0,0,0,1,5.81818,11,25,60.1825,0
422,74,9,9,9,1,5.81818,11,25,60.1825,0
422,75,0,0,0,1,5.81818,11,25,60.1825,0
422,82,2,2,2,1,5.81818,11,25,60.1825,0
422,85,8,8,8,1,5.81818,11,25,60.1825,0
423,11,10,10,10,1,6,6,58,65.8934,0
423,40,8,8,8,1,6,6,58,65.8934,0
423,64,10,10,10,1,6,6,58,65.8934,0
423,65,4,4,4,1,6,6,58,65.8934,0
423,68,3,3,3,1,6,6,58,65.8934,0
423,88,1,1,1,1,6,6,58,65.8934,0
424,6,10,10,10,1,5,9,46,60.6874,0
424,14,3,3,3,1,5,9,46,60.6874,0
424,15,6,6,6,1,5,9,46,60.6874,0
424,20,10,10,10,1,5,9,46,60.6874,0
424,21,0,0,0,1,5,9,46,60.6874,0
424,31,7,7,7,1,5,9,46,60.6874,0
424,32,5,5,5,1,5,9,46,60.6874,0
424,48,4,4,4,1,5,9,46,60.6874,0
424,51,0,0,0,1,5,9,46,60.6874,0
425,2,5,5,5,1,6.66667,9,31,68.8472,0
425,19,13,13,13,1,6.66667,9,31,68.8472,0
425,22,2,2,2,1,6.66667,9,31,68.8472,0
425,33,9,9,9,1,6.66667,9,31,68.8472,0
425,50,0,0,0,1,6.66667,9,31,68.8472,0
425,81,11,11,11,1,6.66667,9,31,68.8472,0
425,84,8,8,8,1,6.66667,9,31,68.8472,0
425,93,9,9,9,1,6.66667,9,31,68.8472,0
425,99,3,3,3,1,6.66667,9,31,68.8472,0
426,3,8,8,8,1,6.57143,7,47,73.6819,0
426,27,5,5,5,1,6.57143,7,47,73.6819,0
426,53,9,9,9,1,6.57143,7,47,73.6819,0
426,54,10,10,10,1,6.57143,7,47,73.6819,0
426,56,6,6,6,1,6.57143,7,47,73.6819,0
426,61,4,4,4,1,6.57143,7,47,73.6819,0
426,91,4,4,4,1,6.57143,7,47,73.6819,0
427,18,8,8,8,1,5.75,12,19,62.8386,0
427,29,11,11,11,1,5.75,12,19,62.8386,0
427,37,10,10,10,1,5.75,12,19,62.8386,0
427,49,10,10,10,1,5.75,12,19,62.8386,0
427,58,8,8,8,1,5.75,12,19,62.8386,0
427,63,9,9,9,1,5.75,12,19,62.8386,0
427,66,1,1,1,1,5.75,12,19,62.8386,0
427,69,10,10,10,1,5.75,12,19,62.8386,0
427,73,0,0,0,1,5.75,12,19,62.8386,0
427,76,0,0,0,1,5.75,12,19,62.8386,0
427,89,0,0,0,1,5.75,12,19,62.8386,0
427,90,2,2,2,1,5.75,12,19,62.8386,0
428,7,8,8,8,1,6,7,51,65.5787,0
428,16,6,6,6,1,6,7,51,65.5787,0
428,35,5,5,5,1,6,7,51,65.5787,0
428,38,3,3,3,1,6,7,51,65.5787,0
428,45,1,1,1,1,6,7,51,65.5787,0
428,59,13,13,13,1,6,7,51,65.5787,0
428,95,6,6,6,1,6,7,51,65.5787,0
429,1,6,6,6,1,5.45455,11,29,64.6237,0
429,9,5,5,5,1,5.45455,11,29,64.6237,0
429,10,10,10,10,1,5.45455,11,29,64.6237,0
429,30,8,8,8,1,5.45455,11,29,64.6237,0
429,44,6,6,6,1,5.45455,11,29,64.6237,0
429,46,6,6,6,1,5.45455,11,29,64.6237,0
429,55,0,0,0,1,5.45455,11,29,64.6237,0
429,71,1,1,1,1,5.45455,11,29,64.6237,0
429,80,10,10,10,1,5.45455,11,29,64.6237,0
429,83,6,6,6,1,5.45455,11,29,64.6237,0
429,94,2,2,2,1,5.45455,11,29,64.6237,0
430,4,11,11,11,1,4.85714,14,18,74.0525,0
430,8,11,11,11,1,4.85714,14,18,74.0525,0
430,13,10,10,10,1,4.85714,14,18,74.0525,0
430,17,12,12,12,1,4.85714,14,18,74.0525,0
430,23,2,2,2,1,4.85714,14,18,74.0525,0
430,34,3,3,3,1,4.85714,14,18,74.0525,0
430,36,4,4,4,1,4.85714,14,18,74.0525,0
430,39,4,4,4,1,4.85714,14,18,74.0525,0
430,42,5,5,5,1,4.85714,14,18,74.0525,0
430,79,1,1,1,1,4.85714,14,18,74.0525,0
430,87,1,1,1,1,4.85714,14,18,74.0525,0
430,92,0,0,0,1,4.85714,14,18,74.0525,0
430,96,4,4,4,1,4.85714,14,18,74.0525,0
430,97,0,0,0,1,4.85714,14,18,74.0525,0
431,1,5,5,5,1,4.46667,15,18,66.398,0
431,7,8,8,8,1,4.46667,15,18,66.398,0
431,15,2,2,2,1,4.46667,15,18,66.398,0
431,29,10,10,10,1,4.46667,15,18,66.398,0
431,30,7,7,7,1,4.46667,15,18,66.398,0
431,31,1,1,1,1,4.46667,15,18,66.398,0
431,34,11,11,11,1,4.46667,15,18,66.398,0
431,37,5,5,5,1,4.46667,15,18,66.398,0
431,49,2,2,2,1,4.46667,15,18,66.398,0
431,61,5,5,5,1,4.46667,15,18,66.398,0
431,62,1,1,1,1,4.46667,15,18,66.398,0
431,79,2,2,2,1,4.46667,15,18,66.398,0
431,90,5,5,5,1,4.46667,15,18,66.398,0
431,97,3,3,3,1,4.46667,15,18,66.398,0
431,98,0,0,0,1,4.46667,15,18,66.398,0
432,5,13,13,13,1,6.66667,9,31,66.125,0
432,18,9,9,9,1,6.66667,9,31,66.125,0
432,40,8,8,8,1,6.66667,9,31,66.125,0
432,48,4,4,4,1,6.66667,9,31,66.125,0
432,58,12,12,12,1,6.66667,9,31,66.125,0
432,59,3,3,3,1,6.66667,9,31,66.125,0
432,74,9,9,9,1,6.66667,9,31,66.125,0
432,87,2,2,2,1,6.66667,9,31,66.125,0
432,91,0,0,0,1,6.66667,9,31,66.125,0
433,8,10,10,10,1,6.55556,9,32,70.1035,0
433,16,9,9,9,1,6.55556,9,32,70.1035,0
433,28,8,8,8,1,6.55556,9,32,70.1035,0
433,42,7,7,7,1,6.55556,9,32,70.1035,0
433,56,8,8,8,1,6.55556,9,32,70.1035,0
433,69,4,4,4,1,6.55556,9,32,70.1035,0
433,70,6,6,6,1,6.55556,9,32,70.1035,0
433,76,4,4,4,1,6.55556,9,32,70.1035,0
433,92,3,3,3,1,6.55556,9,32,70.1035,0
434,0,6,6,6,1,6.625,8,39,64.4818,0
434,24,8,8,8,1,6.625,8,39,64.4818,0
434,32,5,5,5,1,6.625,8,39,64.4818,0
434,57,6,6,6,1,6.625,8,39,64.4818,0
434,65,4,4,4,1,6.625,8,39,64.4818,0
434,84,11,11,11,1,6.625,8,39,64.4818,0
434,86,3,3,3,1,6.625,8,39,64.4818,0
434,88,10,10,10,1,6.625,8,39,64.4818,0
435,4,9,9,9,1,3.6875,16,25,71.4958,0
435,6,4,4,4,1,3.6875,16,25,71.4958,0
435,10,6,6,6,1,3.6875,16,25,71.4958,0
435,12,3,3,3,1,3.6875,16,25,71.4958,0
435,17,9,9,9,1,3.6875,16,25,71.4958,0
435,22,0,0,0,1,3.6875,16,25,71.4958,0
435,36,9,9,9,1,3.6875,16,25,71.4958,0
435,45,0,0,0,1,3.6875,16,25,71.4958,0
435,51,0,0,0,1,3.6875,16,25,71.4958,0
435,53,0,0,0,1,3.6875,16,25,71.4958,0
435,55,1,1,1,1,3.6875,16,25,71.4958,0
435,64,7,7,7,1,3.6875,16,25,71.4958,0
435,81,0,0,0,1,3.6875,16,25,71.4958,0
435,85,6,6,6,1,3.6875,16,25,71.4958,0
435,89,5,5,5,1,3.6875,16,25,71.4958,0
435,96,0,0,0,1,3.6875,16,25,71.4958,0
436,3,8,8,8,1,6.44444,9,33,68.5022,0
436,13,12,12,12,1,6.44444,9,33,68.5022,0
436,21,7,7,7,1,6.44444,9,33,68.5022,0
436,35,5,5,5,1,6.44444,9,33,68.5022,0
436,52,4,4,4,1,6.44444,9,33,68.5022,0
436,71,10,10,10,1,6.44444,9,33,68.5022,0
436,75,2,2,2,1,6.44444,9,33,68.5022,0
436,77,7,7,7,1,6.44444,9,33,68.5022,0
436,80,3,3,3,1,6.44444,9,33,68.5022,0
437,9,9,9,9,1,5.9,10,31,62.645,0
437,11,10,10,10,1,5.9,10,31,62.645,0
