PacketID,SourceNode,GenerationTime,ReceptionTime,Delay_s
6777,42,52634,53397.5,763.416
6783,49,52634.1,53397.5,763.406
6789,53,52634.1,53397.5,763.396
6794,55,52634.1,53397.5,763.386
6798,60,52634.1,53397.5,763.376
6801,71,52634.1,53397.5,763.366
6803,84,52634.1,53397.5,763.356
6813,5,52634.2,53397.5,763.246
6721,22,52632.8,53397.5,764.666
6743,2,52634,53397.5,763.466
6752,50,52634,53397.5,763.456
6806,27,52634.1,53397.5,763.346
6723,28,52632.8,53397.5,764.666
6726,35,52632.8,53397.5,764.666
6725,33,52632.8,53397.5,764.666
6740,32,52634,53397.5,763.466
6749,34,52634,53397.5,763.456
6758,37,52634,53397.5,763.446
6765,41,52634,53397.5,763.436
6772,43,52634,53397.5,763.426
6778,46,52634,53397.5,763.416
6784,59,52634.1,53397.5,763.406
6790,73,52634.1,53397.5,763.396
6795,76,52634.1,53397.5,763.386
6799,82,52634.1,53397.5,763.376
6812,13,52634.2,53397.5,763.266
6351,66,49536.8,53397.5,3860.67
6451,66,50310.8,53397.5,3086.67
6730,48,52632.8,53397.5,764.666
6728,38,52632.8,53397.5,764.666
6729,44,52632.8,53397.5,764.666
6637,50,51858.8,53397.5,1538.67
6733,65,52632.8,53397.5,764.666
6354,79,49536.8,53397.5,3860.67
6456,79,50310.8,53397.5,3086.67
6745,58,52634,53397.5,763.466
6754,66,52634,53397.5,763.456
6762,89,52634,53397.5,763.446
6769,99,52634,53397.5,763.436
6808,79,52634.1,53397.5,763.326
6249,68,48762.8,53397.5,4634.67
6352,68,49536.8,53397.5,3860.67
6469,46,50312,53397.5,3085.47
6476,87,50312,53397.5,3085.46
6482,91,50312,53397.5,3085.45
6514,68,50312.1,53397.5,3085.34
6638,68,51858.8,53397.5,1538.67
6454,73,50310.8,53397.5,3086.67
6744,20,52634,53397.5,763.466
6753,21,52634,53397.5,763.456
6761,25,52634,53397.5,763.446
6768,29,52634,53397.5,763.436
6775,70,52634,53397.5,763.426
6781,80,52634,53397.5,763.416
6787,85,52634.1,53397.5,763.406
6793,96,52634.1,53397.5,763.396
6810,40,52634.2,53397.5,763.286
6816,2,53406.8,54170.1,763.33
6833,5,53408,54170.1,762.13
6842,6,53408,54170.1,762.12
6850,14,53408,54170.1,762.11
6858,30,53408,54170.1,762.1
6866,42,53408,54170.1,762.09
6874,49,53408,54170.1,762.08
6881,53,53408.1,54170.1,762.07
6888,55,53408.1,54170.1,762.06
6894,60,53408.1,54170.1,762.05
6899,71,53408.1,54170.1,762.04
6902,77,53408.1,54170.1,762.03
6905,84,53408.1,54170.1,762.02
6913,12,53408.2,54170.1,761.91
6817,7,53406.8,54170.1,763.33
6819,16,53406.8,54170.1,763.33
6835,10,53408,54170.1,762.13
6844,34,53408,54170.1,762.12
6852,58,53408,54170.1,762.11
6860,59,53408,54170.1,762.1
6868,65,53408,54170.1,762.09
6876,89,53408,54170.1,762.08
6883,92,53408.1,54170.1,762.07
6890,97,53408.1,54170.1,762.06
6896,99,53408.1,54170.1,762.05
6910,33,53408.2,54170.1,761.94
6836,11,53408,54170.1,762.13
6845,13,53408,54170.1,762.12
6853,23,53408,54170.1,762.11
6861,32,53408,54170.1,762.1
6869,41,53408,54170.1,762.09
6877,43,53408,54170.1,762.08
6884,62,53408.1,54170.1,762.07
6891,70,53408.1,54170.1,762.06
6897,76,53408.1,54170.1,762.05
6900,82,53408.1,54170.1,762.04
6903,88,53408.1,54170.1,762.03
6912,37,53408.2,54170.1,761.92
6823,46,53406.8,54170.1,763.33
6839,79,53408,54170.1,762.13
6904,66,53408.1,54170.1,762.02
6837,4,53408,54170.1,762.13
6846,22,53408,54170.1,762.12
6854,28,53408,54170.1,762.11
6862,35,53408,54170.1,762.1
6870,44,53408,54170.1,762.09
6906,48,53408.2,54170.1,761.98
6820,27,53406.8,54170.1,763.33
6822,38,53406.8,54170.1,763.33
6824,50,53406.8,54170.1,763.33
6357,89,49536.8,54170.1,4633.33
6461,89,50310.8,54170.1,3859.33
6656,58,51860,54170.1,2310.13
6667,59,51860,54170.1,2310.12
6677,79,51860,54170.1,2310.11
6707,89,51860.1,54170.1,2310
6826,68,53406.8,54170.1,763.33
6455,76,50310.8,54170.1,3859.33
6538,76,51084.8,54170.1,3085.33
6640,76,51858.8,54170.1,2311.33
6368,29,49538,54170.1,4632.13
6374,32,49538,54170.1,4632.12
6380,37,49538,54170.1,4632.11
6386,39,49538,54170.1,4632.1
6392,40,49538,54170.1,4632.09
6398,73,49538,54170.1,4632.08
6403,76,49538.1,54170.1,4632.07
6407,78,49538.1,54170.1,4632.06
6410,80,49538.1,54170.1,4632.05
6418,70,49538.2,54170.1,4631.94
6639,70,51858.8,54170.1,2311.33
6821,36,53406.8,54170.1,763.33
6815,1,53406.8,54170.1,763.33
6818,15,53406.8,54170.1,763.33
6355,82,49536.8,54170.1,4633.33
6458,82,50310.8,54170.1,3859.33
6838,17,53408,54170.1,762.13
6847,31,53408,54170.1,762.12
6855,39,53408,54170.1,762.11
6863,45,53408,54170.1,762.1
6871,54,53408,54170.1,762.09
6878,63,53408,54170.1,762.08
6885,67,53408.1,54170.1,762.07
6892,74,53408.1,54170.1,762.06
6898,78,53408.1,54170.1,762.05
6901,81,53408.1,54170.1,762.04
6911,56,53408.2,54170.1,761.93
6444,51,50310.8,54170.1,3859.33
6731,51,52632.8,54170.1,1537.33
6825,51,53406.8,54170.1,763.33
6533,61,51084.8,54170.1,3085.33
6732,61,52632.8,54170.1,1537.33
6834,3,53408,54170.1,762.13
6843,19,53408,54170.1,762.12
6851,26,53408,54170.1,762.11
6859,47,53408,54170.1,762.1
6867,52,53408,54170.1,762.09
6875,57,53408,54170.1,762.08
6882,64,53408.1,54170.1,762.07
6889,72,53408.1,54170.1,762.06
6895,90,53408.1,54170.1,762.05
6909,18,53408.2,54170.1,761.94
6742,7,52634,54170.1,1536.13
6751,18,52634,54170.1,1536.12
6760,26,52634,54170.1,1536.11
6767,47,52634,54170.1,1536.1
6774,52,52634,54170.1,1536.09
6780,57,52634,54170.1,1536.08
6786,64,52634.1,54170.1,1536.07
6792,72,52634.1,54170.1,1536.06
6797,75,52634.1,54170.1,1536.05
6800,83,52634.1,54170.1,1536.04
6802,90,52634.1,54170.1,1536.03
6804,95,52634.1,54170.1,1536.02
6805,98,52634.1,54170.1,1536.01
6814,19,52634.2,54170.1,1535.9
6917,10,54180.8,54945.3,764.466
6915,5,54180.8,54945.3,764.466
6916,6,54180.8,54945.3,764.466
6919,12,54180.8,54945.3,764.466
6920,14,54180.8,54945.3,764.466
6951,7,54182,54945.3,763.266
6960,18,54182,54945.3,763.256
6966,47,54182,54945.3,763.246
6972,52,54182,54945.3,763.236
6978,64,54182,54945.3,763.226
6984,72,54182,54945.3,763.216
6988,75,54182.1,54945.3,763.206
6992,83,54182.1,54945.3,763.196
6996,90,54182.1,54945.3,763.186
7000,95,54182.1,54945.3,763.176
7003,98,54182.1,54945.3,763.166
7012,19,54182.2,54945.3,763.056
6914,0,54180.8,54945.3,764.466
6926,31,54180.8,54945.3,764.466
6921,16,54180.8,54945.3,764.466
6922,17,54180.8,54945.3,764.466
6923,23,54180.8,54945.3,764.466
6954,13,54182,54945.3,763.266
6962,37,54182,54945.3,763.256
6968,70,54182,54945.3,763.246
6974,73,54182,54945.3,763.236
6980,76,54182,54945.3,763.226
7008,32,54182.2,54945.3,763.116
6955,34,54182,54945.3,763.266
6963,43,54182,54945.3,763.256
6969,58,54182,54945.3,763.246
6975,59,54182,54945.3,763.236
6981,66,54182,54945.3,763.226
6985,79,54182,54945.3,763.216
6989,82,54182.1,54945.3,763.206
6993,97,54182.1,54945.3,763.196
6997,99,54182.1,54945.3,763.186
7009,41,54182.2,54945.3,763.076
6927,33,54180.8,54945.3,764.466
6952,35,54182,54945.3,763.266
7004,22,54182.1,54945.3,763.156
6924,27,54180.8,54945.3,764.466
6953,2,54182,54945.3,763.266
6961,4,54182,54945.3,763.256
6967,38,54182,54945.3,763.246
6973,44,54182,54945.3,763.236
6979,50,54182,54945.3,763.226
7007,28,54182.2,54945.3,763.116
6956,53,54182,54945.3,763.266
7005,48,54182.1,54945.3,763.156
6928,42,54180.8,54945.3,764.466
6925,30,54180.8,54945.3,764.466
6929,45,54180.8,54945.3,764.466
6931,49,54180.8,54945.3,764.466
6932,54,54180.8,54945.3,764.466
6649,18,51860,54945.3,3085.27
6661,19,51860,54945.3,3085.26
6672,52,51860,54945.3,3085.25
6681,72,51860,54945.3,3085.24
6687,83,51860,54945.3,3085.23
6711,47,51860.2,54945.3,3085.12
6651,26,51860,54945.3,3085.27
6663,90,51860,54945.3,3085.26
6703,57,51860.1,54945.3,3085.15
6957,3,54182,54945.3,763.266
7006,57,54182.1,54945.3,763.156
7063,4,54956,55728.4,772.403
7070,6,54956,55728.4,772.393
7077,12,54956,55728.4,772.383
7083,14,54956,55728.4,772.373
7089,27,54956,55728.4,772.363
7092,30,54956,55728.4,772.353
7095,42,54956.1,55728.4,772.343
7098,49,54956.1,55728.4,772.333
7101,53,54956.1,55728.4,772.323
7103,71,54956.1,55728.4,772.313
7104,84,54956.1,55728.4,772.303
7111,5,54956.2,55728.4,772.193
7013,10,54954.8,55728.4,773.603
6918,11,54180.8,55728.4,1547.6
7014,11,54954.8,55728.4,773.603
7015,16,54954.8,55728.4,773.603
7016,17,54954.8,55728.4,773.603
7018,20,54954.8,55728.4,773.603
7019,21,54954.8,55728.4,773.603
7022,24,54954.8,55728.4,773.603
7023,25,54954.8,55728.4,773.603
7021,23,54954.8,55728.4,773.603
7025,29,54954.8,55728.4,773.603
7029,39,54954.8,55728.4,773.603
7027,34,54954.8,55728.4,773.603
7026,33,54954.8,55728.4,773.603
7020,22,54954.8,55728.4,773.603
7028,35,54954.8,55728.4,773.603
7064,2,54956,55728.4,772.403
7071,28,54956,55728.4,772.393
7078,44,54956,55728.4,772.383
7084,50,54956,55728.4,772.373
7106,38,54956.1,55728.4,772.263
7033,48,54954.8,55728.4,773.603
7038,58,54954.8,55728.4,773.603
7031,45,54954.8,55728.4,773.603
7035,54,54954.8,55728.4,773.603
6934,56,54180.8,55728.4,1547.6
7036,56,54954.8,55728.4,773.603
6936,62,54180.8,55728.4,1547.6
7040,62,54954.8,55728.4,773.603
7030,40,54954.8,55728.4,773.603
7066,13,54956,55728.4,772.403
7073,32,54956,55728.4,772.393
7079,37,54956,55728.4,772.383
7085,41,54956,55728.4,772.373
7090,43,54956,55728.4,772.363
7093,70,54956,55728.4,772.353
7096,73,54956.1,55728.4,772.343
7099,82,54956.1,55728.4,772.333
7109,76,54956.2,55728.4,772.223
6930,46,54180.8,55728.4,1547.6
7032,46,54954.8,55728.4,773.603
7148,16,55730,56489.6,759.583
7157,17,55730,56489.6,759.573
7164,33,55730,56489.6,759.563
7171,42,55730,56489.6,759.553
7178,45,55730,56489.6,759.543
7185,53,55730,56489.6,759.533
7190,58,55730.1,56489.6,759.523
7194,84,55730.1,56489.6,759.513
7198,92,55730.1,56489.6,759.503
7200,94,55730.1,56489.6,759.493
7201,97,55730.1,56489.6,759.483
7210,10,55730.2,56489.6,759.373
7114,7,55728.8,56489.6,760.783
7112,0,55728.8,56489.6,760.783
7113,3,55728.8,56489.6,760.783
7115,8,55728.8,56489.6,760.783
7116,9,55728.8,56489.6,760.783
7149,23,55730,56489.6,759.583
7158,39,55730,56489.6,759.573
7165,56,55730,56489.6,759.563
7172,62,55730,56489.6,759.553
7179,73,55730,56489.6,759.543
7186,81,55730,56489.6,759.533
7191,82,55730.1,56489.6,759.523
7195,88,55730.1,56489.6,759.513
7207,11,55730.2,56489.6,759.403
7150,21,55730,56489.6,759.583
7159,25,55730,56489.6,759.573
7166,29,55730,56489.6,759.563
7173,36,55730,56489.6,759.553
7180,40,55730,56489.6,759.543
7187,80,55730,56489.6,759.533
7192,85,55730.1,56489.6,759.523
7196,96,55730.1,56489.6,759.513
7208,20,55730.2,56489.6,759.403
7117,15,55728.8,56489.6,760.783
7151,1,55730,56489.6,759.583
7202,24,55730.1,56489.6,759.473
7129,51,55728.8,56489.6,760.783
7123,31,55728.8,56489.6,760.783
7119,19,55728.8,56489.6,760.783
7017,18,54954.8,56489.6,1534.78
7118,18,55728.8,56489.6,760.783
7024,26,54954.8,56489.6,1534.78
7121,26,55728.8,56489.6,760.783
7153,12,55730,56489.6,759.583
7161,14,55730,56489.6,759.573
7168,49,55730,56489.6,759.563
7175,55,55730,56489.6,759.553
7182,60,55730,56489.6,759.543
7188,64,55730,56489.6,759.533
7193,71,55730.1,56489.6,759.523
7197,75,55730.1,56489.6,759.513
7199,90,55730.1,56489.6,759.503
7209,30,55730.2,56489.6,759.393
7152,2,55730,56489.6,759.583
7160,4,55730,56489.6,759.573
7167,5,55730,56489.6,759.563
7174,6,55730,56489.6,759.553
7181,50,55730,56489.6,759.543
7204,27,55730.2,56489.6,759.433
7120,22,55728.8,56489.6,760.783
7122,28,55728.8,56489.6,760.783
7124,35,55728.8,56489.6,760.783
7125,38,55728.8,56489.6,760.783
7126,44,55728.8,56489.6,760.783
7128,48,55728.8,56489.6,760.783
6938,65,54180.8,56489.6,2308.78
7042,65,54954.8,56489.6,1534.78
7213,2,56502.8,57265.3,762.525
7258,5,56504,57265.3,761.325
7264,6,56504,57265.3,761.315
7269,14,56504,57265.3,761.305
7274,30,56504,57265.3,761.295
7279,49,56504,57265.3,761.285
7284,53,56504,57265.3,761.275
7288,55,56504.1,57265.3,761.265
7291,60,56504.1,57265.3,761.255
7294,71,56504.1,57265.3,761.245
7297,77,56504.1,57265.3,761.235
7308,12,56504.2,57265.3,761.125
7219,19,56502.8,57265.3,762.525
7211,0,56502.8,57265.3,762.525
7212,1,56502.8,57265.3,762.525
7215,8,56502.8,57265.3,762.525
7214,3,56502.8,57265.3,762.525
7216,9,56502.8,57265.3,762.525
7217,15,56502.8,57265.3,762.525
7227,36,56502.8,57265.3,762.525
7234,51,56502.8,57265.3,762.525
7133,61,55728.8,57265.3,1536.53
7237,61,56502.8,57265.3,762.525
7218,18,56502.8,57265.3,762.525
7221,26,56502.8,57265.3,762.525
7127,47,55728.8,57265.3,1536.53
7231,47,56502.8,57265.3,762.525
7034,52,54954.8,57265.3,2310.53
7130,52,55728.8,57265.3,1536.53
7235,52,56502.8,57265.3,762.525
6933,55,54180.8,57265.3,3084.53
7065,64,54956,57265.3,2309.33
7072,75,54956,57265.3,2309.32
7105,55,54956.1,57265.3,2309.21
7222,27,56502.8,57265.3,762.525
7220,22,56502.8,57265.3,762.525
7223,28,56502.8,57265.3,762.525
7226,35,56502.8,57265.3,762.525
7225,33,56502.8,57265.3,762.525
7154,13,55730,57265.3,1535.33
7162,32,55730,57265.3,1535.32
7169,34,55730,57265.3,1535.31
7176,41,55730,57265.3,1535.3
7183,70,55730,57265.3,1535.29
7189,76,55730,57265.3,1535.28
7206,37,55730.2,57265.3,1535.17
7224,32,56502.8,57265.3,762.525
7155,46,55730,57265.3,1535.33
7163,59,55730,57265.3,1535.32
7170,66,55730,57265.3,1535.31
7177,79,55730,57265.3,1535.3
7184,99,55730,57265.3,1535.29
7205,43,55730.2,57265.3,1535.18
7313,4,57276.8,58043,766.196
7312,2,57276.8,58043,766.196
7314,5,57276.8,58043,766.196
7315,6,57276.8,58043,766.196
7316,10,57276.8,58043,766.196
7317,12,57276.8,58043,766.196
7319,14,57276.8,58043,766.196
7322,26,57276.8,58043,766.196
7356,0,57278,58043,764.996
7362,3,57278,58043,764.986
7368,9,57278,58043,764.976
7374,52,57278,58043,764.966
7380,67,57278,58043,764.956
7386,69,57278,58043,764.946
7390,83,57278.1,58043,764.936
7394,86,57278.1,58043,764.926
7397,93,57278.1,58043,764.916
7406,8,57278.2,58043,764.806
7311,1,57276.8,58043,766.196
7320,15,57276.8,58043,766.196
7357,20,57278,58043,764.996
7363,24,57278,58043,764.986
7369,25,57278,58043,764.976
7375,29,57278,58043,764.966
7381,40,57278,58043,764.956
7387,80,57278,58043,764.946
7391,85,57278.1,58043,764.936
7405,21,57278.2,58043,764.826
7328,36,57276.8,58043,766.196
7337,51,57276.8,58043,766.196
7360,11,57278,58043,764.996
7366,23,57278,58043,764.986
7372,39,57278,58043,764.976
7378,62,57278,58043,764.966
7384,78,57278,58043,764.956
7404,56,57278.2,58043,764.846
7329,37,57276.8,58043,766.196
7318,13,57276.8,58043,766.196
7326,32,57276.8,58043,766.196
7230,46,56502.8,58043,1540.2
7333,46,57276.8,58043,766.196
7039,59,54954.8,58043,3088.2
7239,65,56502.8,58043,1540.2
7321,22,57276.8,58043,766.196
7323,27,57276.8,58043,766.196
7324,28,57276.8,58043,766.196
7327,35,57276.8,58043,766.196
7431,8,58052,58822.4,770.361
7443,9,58052,58822.4,770.351
7454,47,58052,58822.4,770.341
7463,61,58052,58822.4,770.331
7469,86,58052,58822.4,770.321
7475,93,58052,58822.4,770.311
7501,0,58052.2,58822.4,770.201
7409,1,58050.8,58822.4,771.561
7413,15,58050.8,58822.4,771.561
7432,52,58052,58822.4,770.361
7444,57,58052,58822.4,770.351
7455,72,58052,58822.4,770.341
7498,3,58052.1,58822.4,770.231
7434,19,58052,58822.4,770.361
7446,31,58052,58822.4,770.351
7457,54,58052,58822.4,770.341
7465,63,58052,58822.4,770.331
7471,74,58052,58822.4,770.321
7477,75,58052,58822.4,770.311
7482,77,58052.1,58822.4,770.301
7487,83,58052.1,58822.4,770.291
7491,95,58052.1,58822.4,770.281
7505,7,58052.2,58822.4,770.171
7410,11,58050.8,58822.4,771.561
7435,32,58052,58822.4,770.361
7447,34,58052,58822.4,770.351
7458,37,58052,58822.4,770.341
7466,41,58052,58822.4,770.331
7472,43,58052,58822.4,770.321
7478,46,58052,58822.4,770.311
7483,59,58052.1,58822.4,770.301
7488,73,58052.1,58822.4,770.291
7492,76,58052.1,58822.4,770.281
7493,82,58052.1,58822.4,770.271
7494,91,58052.1,58822.4,770.261
7506,13,58052.2,58822.4,770.151
7415,23,58050.8,58822.4,771.561
7437,20,58052,58822.4,770.361
7449,21,58052,58822.4,770.351
7460,24,58052,58822.4,770.341
7467,29,58052,58822.4,770.331
7473,40,58052,58822.4,770.321
7479,80,58052,58822.4,770.311
7484,85,58052.1,58822.4,770.301
7489,96,58052.1,58822.4,770.291
7503,25,58052.2,58822.4,770.181
7417,36,58050.8,58822.4,771.561
7419,51,58050.8,58822.4,771.561
7358,18,57278,58822.4,1544.36
7364,19,57278,58822.4,1544.35
7370,57,57278,58822.4,1544.34
7376,72,57278,58822.4,1544.33
7382,95,57278,58822.4,1544.32
7403,47,57278.2,58822.4,1544.21
7436,26,58052,58822.4,770.361
7448,64,58052,58822.4,770.351
7459,90,58052,58822.4,770.341
7499,18,58052.1,58822.4,770.231
7325,30,57276.8,58822.4,1545.56
7416,30,58050.8,58822.4,771.561
7433,2,58052,58822.4,770.361
7445,5,58052,58822.4,770.351
7456,6,58052,58822.4,770.341
7464,27,58052,58822.4,770.331
7470,28,58052,58822.4,770.321
7476,35,58052,58822.4,770.311
7481,48,58052.1,58822.4,770.301
7486,53,58052.1,58822.4,770.291
7490,84,58052.1,58822.4,770.281
7504,4,58052.2,58822.4,770.171
7411,12,58050.8,58822.4,771.561
7412,14,58050.8,58822.4,771.561
7259,10,56504,58822.4,2318.36
7265,16,56504,58822.4,2318.35
7270,45,56504,58822.4,2318.34
7275,63,56504,58822.4,2318.33
7280,92,56504,58822.4,2318.32
7285,94,56504,58822.4,2318.31
7307,42,56504.2,58822.4,2318.2
7331,42,57276.8,58822.4,1545.56
7414,22,58050.8,58822.4,771.561
7228,38,56502.8,58822.4,2319.56
7330,38,57276.8,58822.4,1545.56
7229,44,56502.8,58822.4,2319.56
7332,44,57276.8,58822.4,1545.56
7438,38,58052,58822.4,770.361
7495,44,58052.1,58822.4,770.251
7232,48,56502.8,58822.4,2319.56
7334,48,57276.8,58822.4,1545.56
7233,50,56502.8,58822.4,2319.56
7336,50,57276.8,58822.4,1545.56
7338,53,57276.8,58822.4,1545.56
7335,49,57276.8,58822.4,1545.56
7418,49,58050.8,58822.4,771.561
7339,55,57276.8,58822.4,1545.56
7420,55,58050.8,58822.4,771.561
6935,60,54180.8,58822.4,4641.56
7340,60,57276.8,58822.4,1545.56
7422,60,58050.8,58822.4,771.561
6937,63,54180.8,58822.4,4641.56
7041,63,54954.8,58822.4,3867.56
7134,63,55728.8,58822.4,3093.56
7507,0,58824.8,59615.7,790.924
7534,1,58826,59615.7,789.724
7544,9,58826,59615.7,789.714
7553,36,58826,59615.7,789.704
7562,51,58826,59615.7,789.694
7571,67,58826,59615.7,789.684
7577,69,58826,59615.7,789.674
7581,93,58826.1,59615.7,789.664
7600,15,58826.2,59615.7,789.554
7513,21,58824.8,59615.7,790.924
7514,24,58824.8,59615.7,790.924
7515,25,58824.8,59615.7,790.924
7536,37,58826,59615.7,789.724
7546,73,58826,59615.7,789.714
7555,78,58826,59615.7,789.704
7564,82,58826,59615.7,789.694
7595,23,58826.1,59615.7,789.584
7535,10,58826,59615.7,789.724
7545,11,58826,59615.7,789.714
7554,16,58826,59615.7,789.704
7563,34,58826,59615.7,789.694
7572,45,58826,59615.7,789.684
7578,54,58826,59615.7,789.674
7582,56,58826.1,59615.7,789.664
7585,58,58826.1,59615.7,789.654
7588,62,58826.1,59615.7,789.644
7590,74,58826.1,59615.7,789.634
7592,88,58826.1,59615.7,789.624
7594,94,58826.1,59615.7,789.614
7603,17,58826.2,59615.7,789.504
7510,6,58824.8,59615.7,790.924
7508,2,58824.8,59615.7,790.924
7509,5,58824.8,59615.7,790.924
7511,12,58824.8,59615.7,790.924
7512,14,58824.8,59615.7,790.924
7516,27,58824.8,59615.7,790.924
7537,4,58826,59615.7,789.724
7547,22,58826,59615.7,789.714
7556,28,58826,59615.7,789.704
7565,48,58826,59615.7,789.694
7573,53,58826,59615.7,789.684
7598,35,58826.2,59615.7,789.574
7518,38,58824.8,59615.7,790.924
7520,44,58824.8,59615.7,790.924
7523,50,58824.8,59615.7,790.924
7522,49,58824.8,59615.7,790.924
7131,54,55728.8,59615.7,3886.92
7359,7,57278,59615.7,2337.72
7365,16,57278,59615.7,2337.71
7371,17,57278,59615.7,2337.7
7377,31,57278,59615.7,2337.69
7383,45,57278,59615.7,2337.68
7388,63,57278,59615.7,2337.67
7392,74,57278.1,59615.7,2337.66
7395,77,57278.1,59615.7,2337.65
7398,81,57278.1,59615.7,2337.64
7400,88,57278.1,59615.7,2337.63
7407,54,57278.2,59615.7,2337.52
7538,20,58826,59615.7,789.724
7548,29,58826,59615.7,789.714
7557,70,58826,59615.7,789.704
7566,80,58826,59615.7,789.694
7574,85,58826,59615.7,789.684
7599,39,58826.2,59615.7,789.574
7517,32,58824.8,59615.7,790.924
7519,40,58824.8,59615.7,790.924
7423,62,58050.8,59615.7,1564.92
7421,56,58050.8,59615.7,1564.92
7525,61,58824.8,59615.7,790.924
7539,3,58826,59615.7,789.724
7549,8,58826,59615.7,789.714
7558,18,58826,59615.7,789.704
7567,19,58826,59615.7,789.694
7575,26,58826,59615.7,789.684
7579,47,58826,59615.7,789.674
7583,57,58826.1,59615.7,789.664
7586,72,58826.1,59615.7,789.654
7589,90,58826.1,59615.7,789.644
7591,95,58826.1,59615.7,789.634
7602,52,58826.2,59615.7,789.524
7644,4,59600,60371.8,771.751
7653,5,59600,60371.8,771.741
7662,12,59600,60371.8,771.731
7669,27,59600,60371.8,771.721
7676,42,59600,60371.8,771.711
7681,60,59600,60371.8,771.701
7685,71,59600.1,60371.8,771.691
7689,84,59600.1,60371.8,771.681
7698,6,59600.2,60371.8,771.571
7605,2,59598.8,60371.8,772.951
7613,22,59598.8,60371.8,772.951
7645,10,59600,60371.8,771.751
7654,17,59600,60371.8,771.741
7663,54,59600,60371.8,771.731
7670,63,59600,60371.8,771.721
7677,74,59600,60371.8,771.711
7682,77,59600,60371.8,771.701
7686,92,59600.1,60371.8,771.691
7690,94,59600.1,60371.8,771.681
7699,16,59600.2,60371.8,771.571
7646,7,59600,60371.8,771.751
7655,56,59600,60371.8,771.741
7664,67,59600,60371.8,771.731
7671,83,59600,60371.8,771.721
7694,31,59600.1,60371.8,771.611
7604,0,59598.8,60371.8,772.951
7643,15,59600,60371.8,771.751
7652,24,59600,60371.8,771.741
7661,36,59600,60371.8,771.731
7668,51,59600,60371.8,771.721
7675,69,59600,60371.8,771.711
7680,93,59600,60371.8,771.701
7696,1,59600.2,60371.8,771.591
7607,8,59598.8,60371.8,772.951
7606,3,59598.8,60371.8,772.951
7608,9,59598.8,60371.8,772.951
7610,19,59598.8,60371.8,772.951
7609,18,59598.8,60371.8,772.951
7615,26,59598.8,60371.8,772.951
7622,47,59598.8,60371.8,772.951
7624,52,59598.8,60371.8,772.951
7132,57,55728.8,60371.8,4642.95
7236,57,56502.8,60371.8,3868.95
7625,57,59598.8,60371.8,772.951
7627,61,59598.8,60371.8,772.951
7135,67,55728.8,60371.8,4642.95
7241,67,56502.8,60371.8,3868.95
7424,67,58050.8,60371.8,2320.95
7611,20,59598.8,60371.8,772.951
7612,21,59598.8,60371.8,772.951
7614,25,59598.8,60371.8,772.951
7617,29,59598.8,60371.8,772.951
7620,40,59598.8,60371.8,772.951
