Instance,CHID,StartTime,Duration_s,Successful
8381,24,255764,36.2683,Yes
8382,25,255801,37.7144,Yes
8383,36,255838,31.3763,Yes
8384,40,255870,19.335,Yes
8385,62,255889,17.049,Yes
8386,43,255906,24.7887,Yes
8387,46,255931,33.7277,Yes
8388,58,255965,12.1444,Yes
8389,35,255977,23.4025,Yes
8390,44,256000,30.6695,Yes
8391,50,256031,36.9755,Yes
8392,53,256068,19.2079,Yes
8393,14,256087,17.7999,Yes
8394,30,256105,36.7941,Yes
8395,49,256142,37.1742,Yes
8396,1,256268,30.737,Yes
8397,0,256299,21.8373,Yes
8398,7,256320,17.7576,Yes
8399,5,256338,7.15211,Yes
8400,6,256345,36.7368,Yes
8401,10,256382,28.9874,Yes
8402,12,256411,28.4245,Yes
8403,14,256440,32.2847,Yes
8404,26,256472,23.1073,Yes
8405,30,256495,29.6191,Yes
8406,16,256525,15.383,Yes
8407,17,256540,35.0947,Yes
8408,20,256575,6.23332,Yes
8409,15,256581,29.6114,Yes
8410,31,256611,15.1534,Yes
8411,42,256626,27.0575,Yes
8412,22,256653,13.3879,Yes
8413,35,256666,37.6057,Yes
8414,45,256704,13.9017,Yes
8415,49,256718,19.9326,Yes
8416,53,256738,27.2899,Yes
8417,48,256765,33.3412,Yes
8418,50,256799,26.5568,Yes
8419,32,256863,27.7664,Yes
8420,37,256891,35.8694,Yes
8421,4,257015,32.1145,Yes
8422,6,257047,34.532,Yes
8423,7,257082,19.7606,Yes
8424,0,257102,17.7576,Yes
8425,1,257119,21.8373,Yes
8426,15,257141,37.5532,Yes
8427,20,257179,29.6114,Yes
8428,11,257208,30.6378,Yes
8429,23,257239,37.9163,Yes
8430,25,257277,7.88649,Yes
8431,21,257285,37.1126,Yes
8432,51,257322,21.6954,Yes
8433,31,257344,13.1551,Yes
8434,45,257357,31.9635,Yes
8435,33,257389,25.0541,Yes
8436,43,257414,27.8671,Yes
8437,46,257442,33.7277,Yes
8438,58,257475,12.1444,Yes
8439,54,257488,17.2367,Yes
8440,55,257524,32.5257,Yes
8441,52,257582,21.5201,Yes
8442,57,257603,37.0837,Yes
8443,61,257640,26.8977,Yes
8444,60,257678,20.7413,Yes
8445,34,257821,32.8783,Yes
8446,32,257854,24.1186,Yes
8447,37,257878,35.8694,Yes
8448,39,257914,30.3299,Yes
8449,21,257944,25.3648,Yes
8450,24,257970,36.2683,Yes
8451,25,258006,37.7144,Yes
8452,40,258044,32.646,Yes
8453,62,258076,17.049,Yes
8454,41,258093,32.1107,Yes
8455,46,258126,27.7819,Yes
8456,59,258153,28.6462,Yes
8457,65,258182,28.7284,Yes
8458,28,258211,9.82779,Yes
8459,27,258221,28.4676,Yes
8460,42,258249,23.5858,Yes
8461,7,258273,29.9355,Yes
8462,18,258303,17.086,Yes
8463,26,258320,35.8884,Yes
8464,47,258356,30.808,Yes
8465,66,258430,33.8627,Yes
8466,73,258464,25.8406,Yes
8467,3,258585,21.6107,Yes
8468,8,258607,36.1809,Yes
8469,1,258643,19.7884,Yes
8470,15,258663,37.5532,Yes
8471,51,258700,37.918,Yes
8472,56,258738,20.28,Yes
8473,34,258758,15.752,Yes
8474,32,258774,24.1186,Yes
8475,37,258798,35.8694,Yes
8476,33,258834,8.22059,Yes
8477,22,258842,29.0856,Yes
8478,2,258871,21.082,Yes
8479,4,258893,33.271,Yes
8480,5,258926,33.9319,Yes
8481,6,258960,36.7368,Yes
8482,14,258996,31.1693,Yes
8483,19,259028,23.4923,Yes
8484,18,259051,33.8656,Yes
8485,26,259085,35.8884,Yes
8486,30,259121,29.6191,Yes
8487,27,259150,19.4758,Yes
8488,28,259170,28.4676,Yes
8489,35,259198,34.024,Yes
8490,38,259232,20.9425,Yes
8491,0,259336,5.10851,Yes
8492,3,259341,36.1523,Yes
8493,8,259377,36.1809,Yes
8494,47,259414,36.3566,Yes
8495,30,259450,9.71478,Yes
8496,5,259460,32.4367,Yes
8497,22,259492,5.19127,Yes
8498,27,259497,18.9968,Yes
8499,28,259516,28.4676,Yes
8500,35,259545,34.024,Yes
8501,38,259579,20.9425,Yes
8502,44,259600,36.7567,Yes
8503,48,259636,32.8131,Yes
8504,50,259669,26.5568,Yes
8505,53,259696,19.2079,Yes
8506,49,259715,27.2899,Yes
8507,54,259742,9.79315,Yes
8508,20,259752,17.5941,Yes
8509,21,259770,32.9032,Yes
8510,24,259803,36.2683,Yes
8511,25,259839,37.7144,Yes
8512,29,259877,34.4129,Yes
8513,40,259911,36.2629,Yes
8514,62,259947,17.049,Yes
8515,13,259964,20.1695,Yes
8516,46,259985,35.3737,Yes
8517,1,260123,36.9013,Yes
8518,0,260160,21.8373,Yes
8519,3,260182,36.1523,Yes
8520,8,260218,36.1809,Yes
8521,9,260254,34.0171,Yes
8522,15,260288,34.921,Yes
8523,20,260323,29.6114,Yes
8524,21,260353,32.9032,Yes
8525,24,260386,36.2683,Yes
8526,25,260422,37.7144,Yes
8527,29,260460,34.4129,Yes
8528,36,260494,30.726,Yes
8529,31,260525,24.6889,Yes
8530,10,260550,12.416,Yes
8531,12,260562,28.4245,Yes
8532,2,260591,5.16721,Yes
8533,27,260596,34.8334,Yes
8534,35,260631,22.4238,Yes
8535,38,260653,20.9425,Yes
8536,48,260674,25.289,Yes
8537,50,260699,26.5568,Yes
8538,40,260776,34.6787,Yes
8539,3,260905,37.5361,Yes
8540,7,260942,18.3173,Yes
8541,11,260960,8.60552,Yes
8542,13,260969,14.0138,Yes
8543,23,260983,16.1433,Yes
8544,20,260999,30.4908,Yes
8545,21,261030,32.9032,Yes
8546,24,261063,36.2683,Yes
8547,25,261099,37.7144,Yes
8548,29,261137,34.4129,Yes
8549,32,261171,26.5612,Yes
8550,34,261198,24.1186,Yes
8551,33,261222,33.1946,Yes
8552,22,261255,29.0856,Yes
8553,2,261284,21.082,Yes
8554,4,261305,33.271,Yes
8555,27,261338,36.1788,Yes
8556,28,261375,28.4676,Yes
8557,35,261403,34.024,Yes
8558,38,261437,20.9425,Yes
8559,44,261458,36.7567,Yes
8560,48,261495,32.8131,Yes
8561,50,261528,26.5568,Yes
8562,7,261654,26.0327,Yes
8563,0,261680,17.7576,Yes
8564,3,261698,36.1523,Yes
8565,8,261734,36.1809,Yes
8566,9,261770,34.0171,Yes
8567,11,261804,13.7444,Yes
8568,10,261818,16.867,Yes
8569,4,261834,25.2341,Yes
8570,2,261860,33.271,Yes
8571,6,261893,20.4247,Yes
8572,14,261913,31.1693,Yes
8573,19,261945,23.4923,Yes
8574,18,261968,33.8656,Yes
8575,47,262002,34.5107,Yes
8576,13,262071,6.13119,Yes
8577,17,262077,3.70433,Yes
8578,16,262081,35.0947,Yes
8579,22,262116,1.65693,Yes
8580,27,262117,18.9968,Yes
8581,28,262136,28.4676,Yes
8582,35,262165,34.024,Yes
8583,38,262199,20.9425,Yes
8584,44,262220,36.7567,Yes
8585,48,262257,32.8131,Yes
8586,42,262289,19.2629,Yes
8587,31,262309,27.0575,Yes
8588,23,262336,21.6184,Yes
8589,4,262436,19.0046,Yes
8590,2,262455,33.271,Yes
8591,5,262488,25.1559,Yes
8592,6,262514,36.7368,Yes
8593,10,262550,28.9874,Yes
8594,12,262579,28.4245,Yes
8595,16,262608,31.3625,Yes
8596,22,262639,1.65693,Yes
8597,27,262641,18.9968,Yes
8598,28,262660,28.4676,Yes
8599,35,262688,34.024,Yes
8600,33,262722,30.5634,Yes
8601,23,262753,12.5457,Yes
8602,29,262765,29.3443,Yes
8603,1,262795,22.4255,Yes
8604,15,262817,37.5532,Yes
8605,21,262855,20.6902,Yes
8606,24,262875,36.2683,Yes
8607,36,262912,31.7998,Yes
8608,31,262943,24.6889,Yes
8609,39,262968,18.2545,Yes
8610,32,262986,23.5905,Yes
8611,37,263010,35.8694,Yes
8612,40,263046,24.19,Yes
8613,62,263070,17.049,Yes
8614,41,263087,32.1107,Yes
8615,1,263211,33.3455,Yes
8616,8,263244,19.7884,Yes
8617,7,263264,26.5684,Yes
8618,14,263290,15.5907,Yes
8619,19,263306,23.4923,Yes
8620,18,263329,33.8656,Yes
8621,26,263363,35.8884,Yes
8622,30,263399,29.6191,Yes
8623,27,263429,19.4758,Yes
8624,2,263448,34.8334,Yes
8625,22,263483,21.082,Yes
8626,28,263504,34.9443,Yes
8627,35,263539,34.024,Yes
8628,38,263573,20.9425,Yes
8629,44,263594,36.7567,Yes
8630,48,263631,32.8131,Yes
8631,42,263664,19.2629,Yes
8632,31,263683,27.0575,Yes
8633,15,263710,15.1534,Yes
8634,21,263725,20.6902,Yes
8635,24,263746,36.2683,Yes
8636,25,263782,37.7144,Yes
8637,40,263820,32.646,Yes
8638,32,263852,28.4555,Yes
8639,34,263881,24.1186,Yes
8640,9,263979,7.32204,Yes
8641,0,263986,32.5974,Yes
8642,1,264019,21.8373,Yes
8643,8,264040,19.7884,Yes
8644,3,264060,36.1809,Yes
8645,11,264125,37.5746,Yes
8646,16,264163,25.989,Yes
8647,5,264189,18.5951,Yes
8648,2,264208,25.1559,Yes
8649,6,264233,20.4247,Yes
8650,14,264253,31.1693,Yes
8651,19,264284,23.4923,Yes
8652,18,264308,33.8656,Yes
8653,26,264342,35.8884,Yes
8654,30,264378,29.6191,Yes
8655,31,264407,18.3045,Yes
8656,23,264453,29.2129,Yes
8657,25,264483,7.88649,Yes
8658,21,264490,37.1126,Yes
8659,24,264528,36.2683,Yes
8660,29,264564,32.5616,Yes
8661,32,264596,26.5612,Yes
8662,37,264623,35.8694,Yes
8663,39,264659,30.3299,Yes
8664,10,264778,28.5739,Yes
8665,5,264806,17.3439,Yes
8666,6,264824,36.7368,Yes
8667,7,264860,19.7606,Yes
8668,11,264880,8.60552,Yes
8669,16,264889,25.989,Yes
8670,12,264915,31.3625,Yes
8671,14,264946,32.2847,Yes
8672,19,264978,23.4923,Yes
8673,18,265002,33.8656,Yes
8674,26,265036,35.8884,Yes
8675,30,265072,29.6191,Yes
8676,27,265101,19.4758,Yes
8677,22,265121,18.9968,Yes
8678,35,265140,37.6057,Yes
8679,42,265177,22.4056,Yes
8680,31,265200,27.0575,Yes
8681,15,265227,15.1534,Yes
8682,20,265242,29.6114,Yes
8683,21,265271,32.9032,Yes
8684,24,265304,36.2683,Yes
8685,25,265341,37.7144,Yes
8686,29,265378,34.4129,Yes
8687,36,265413,30.726,Yes
8688,10,265530,32.3783,Yes
8689,5,265563,17.3439,Yes
8690,2,265580,25.1559,Yes
8691,6,265605,20.4247,Yes
8692,12,265625,37.4753,Yes
8693,16,265663,31.3625,Yes
8694,17,265694,35.0947,Yes
8695,13,265729,3.70433,Yes
8696,33,265733,15.4397,Yes
8697,35,265749,30.5634,Yes
8698,27,265779,22.4238,Yes
8699,38,265801,29.3874,Yes
8700,44,265831,36.7567,Yes
8701,48,265868,32.8131,Yes
8702,42,265900,19.2629,Yes
8703,45,265920,33.9533,Yes
8704,39,265954,16.8938,Yes
8705,1,265971,21.8581,Yes
8706,0,265992,21.8373,Yes
8707,3,266014,36.1523,Yes
8708,9,266050,25.4175,Yes
8709,15,266076,34.921,Yes
8710,25,266111,29.398,Yes
8711,40,266140,32.646,Yes
8712,62,266173,17.049,Yes
8713,41,266190,32.1107,Yes
8714,1,266317,37.0393,Yes
8715,15,266354,37.5532,Yes
8716,47,266392,4.15374,Yes
8717,18,266396,34.5107,Yes
8718,30,266431,14.9431,Yes
8719,12,266446,33.1984,Yes
8720,10,266479,28.4245,Yes
8721,23,266507,16.5171,Yes
8722,13,266524,16.1433,Yes
8723,32,266540,32.2942,Yes
8724,34,266572,24.1186,Yes
8725,41,266596,37.4979,Yes
8726,43,266634,36.9233,Yes
8727,46,266671,33.7277,Yes
8728,59,266704,28.6462,Yes
8729,65,266733,28.7284,Yes
8730,48,266762,27.7118,Yes
8731,27,266790,24.1689,Yes
8732,14,266814,27.4607,Yes
8733,49,266841,36.5005,Yes
8734,53,266878,27.2899,Yes
8735,38,266905,11.2348,Yes
8736,50,266916,37.6044,Yes
8737,1,267072,7.11279,Yes
8738,0,267079,21.8373,Yes
8739,7,267101,17.7576,Yes
8740,10,267118,10.659,Yes
8741,16,267129,35.0908,Yes
8742,17,267164,35.0947,Yes
8743,20,267199,6.23332,Yes
8744,15,267205,29.6114,Yes
8745,47,267235,4.15374,Yes
8746,52,267239,37.0249,Yes
8747,55,267276,1.01347,Yes
8748,14,267277,37.708,Yes
8749,27,267315,27.4607,Yes
8750,28,267342,28.4676,Yes
8751,53,267371,27.7929,Yes
8752,45,267399,28.5658,Yes
8753,54,267427,35.8732,Yes
8754,46,267478,11.3005,Yes
8755,59,267489,28.6462,Yes
8756,65,267518,28.7284,Yes
8757,66,267546,34.4304,Yes
8758,68,267581,22.9937,Yes
8759,73,267604,6.38608,Yes
8760,56,267610,18.3238,Yes
8761,67,267628,32.9391,Yes
8762,69,267661,36.1233,Yes
8763,78,267697,23.8136,Yes
8764,70,267721,33.3398,Yes
8765,81,267755,23.2737,Yes
8766,24,267869,36.6962,Yes
8767,29,267906,32.5616,Yes
8768,32,267939,26.5612,Yes
8769,43,267965,28.1877,Yes
8770,6,268020,22.3663,Yes
8771,2,268043,20.4247,Yes
8772,4,268063,33.271,Yes
8773,16,268096,14.7537,Yes
8774,7,268111,30.5835,Yes
8775,3,268142,18.3173,Yes
8776,26,268160,26.0639,Yes
8777,30,268186,29.6191,Yes
8778,27,268216,19.4758,Yes
8779,22,268235,18.9968,Yes
8780,38,268254,23.0897,Yes
8781,44,268277,36.7567,Yes
8782,50,268314,36.9755,Yes
8783,53,268351,19.2079,Yes
8784,42,268370,34.9235,Yes
8785,31,268405,27.0575,Yes
8786,45,268432,31.9635,Yes
8787,60,268464,14.2555,Yes
8788,63,268478,21.5772,Yes
8789,71,268500,24.2306,Yes
8790,64,268524,18.8113,Yes
8791,10,268634,12.5587,Yes
8792,4,268646,25.2341,Yes
8793,2,268672,33.271,Yes
8794,5,268705,25.1559,Yes
8795,6,268730,36.7368,Yes
8796,12,268767,37.4753,Yes
8797,14,268804,32.2847,Yes
8798,19,268837,23.4923,Yes
8799,9,268860,15.217,Yes
8800,1,268875,32.1671,Yes
8801,56,268907,14.4781,Yes
8802,16,268922,30.7734,Yes
8803,22,268953,1.65693,Yes
8804,27,268954,18.9968,Yes
8805,28,268973,28.4676,Yes
8806,35,269002,34.024,Yes
8807,38,269036,20.9425,Yes
8808,44,269057,36.7567,Yes
8809,48,269094,32.8131,Yes
8810,42,269126,19.2629,Yes
8811,30,269146,29.8509,Yes
8812,31,269175,18.3045,Yes
8813,45,269194,31.9635,Yes
8814,49,269226,19.9326,Yes
8815,53,269246,27.2899,Yes
8816,50,269273,19.2079,Yes
8817,0,269404,29.6895,Yes
8818,1,269434,21.8373,Yes
8819,21,269456,25.5998,Yes
8820,51,269481,21.6954,Yes
8821,4,269532,25.6171,Yes
8822,6,269558,34.532,Yes
8823,12,269593,37.4753,Yes
8824,17,269630,13.4941,Yes
8825,13,269643,3.70433,Yes
8826,37,269647,32.9377,Yes
8827,43,269680,32.4872,Yes
8828,46,269713,33.7277,Yes
8829,58,269746,12.1444,Yes
8830,22,269758,19.8649,Yes
8831,38,269778,23.0897,Yes
8832,62,269843,32.0355,Yes
8833,63,269875,25.1142,Yes
8834,49,269901,25.0728,Yes
8835,55,269926,36.9172,Yes
8836,67,269987,35.2936,Yes
8837,52,270022,19.4818,Yes
8838,57,270041,37.0837,Yes
8839,5,270186,27.4651,Yes
8840,0,270236,26.8609,Yes
8841,1,270262,21.8373,Yes
8842,8,270284,19.7884,Yes
8843,3,270304,36.1809,Yes
8844,9,270340,25.4175,Yes
8845,15,270366,34.921,Yes
8846,24,270401,31.4733,Yes
8847,36,270432,31.7998,Yes
8848,40,270464,19.335,Yes
8849,32,270483,28.4555,Yes
8850,41,270512,29.502,Yes
8851,33,270541,29.5704,Yes
8852,35,270571,30.5634,Yes
8853,48,270601,37.759,Yes
8854,50,270639,26.5568,Yes
8855,19,270690,26.5228,Yes
8856,18,270716,33.8656,Yes
8857,26,270750,35.8884,Yes
8858,47,270786,30.808,Yes
8859,52,270817,37.0249,Yes
8860,1,270951,27.0277,Yes
8861,8,270978,19.7884,Yes
8862,7,270998,26.5684,Yes
8863,6,271025,19.7606,Yes
8864,2,271044,20.4247,Yes
8865,22,271065,21.082,Yes
8866,10,271086,28.9932,Yes
8867,16,271115,35.0908,Yes
8868,30,271150,15.383,Yes
8869,14,271165,36.7941,Yes
8870,26,271202,23.1073,Yes
8871,47,271225,30.808,Yes
8872,15,271256,4.15374,Yes
8873,20,271260,29.6114,Yes
8874,21,271290,32.9032,Yes
8875,24,271323,36.2683,Yes
8876,25,271359,37.7144,Yes
8877,36,271397,31.3763,Yes
8878,51,271428,35.4912,Yes
8879,33,271494,31.7117,Yes
8880,37,271526,8.22059,Yes
8881,43,271534,32.4872,Yes
8882,58,271567,31.9933,Yes
8883,45,271599,28.3702,Yes
8884,22,271729,32.0125,Yes
8885,2,271761,21.082,Yes
8886,35,271782,21.0196,Yes
8887,38,271803,20.9425,Yes
8888,44,271824,36.7567,Yes
8889,48,271861,32.8131,Yes
8890,42,271894,19.2629,Yes
8891,7,271913,29.9355,Yes
8892,0,271943,17.7576,Yes
8893,1,271961,21.8373,Yes
8894,8,271983,19.7884,Yes
8895,3,272003,36.1809,Yes
8896,9,272039,25.4175,Yes
8897,15,272064,34.921,Yes
8898,21,272099,20.6902,Yes
8899,24,272120,36.2683,Yes
8900,25,272156,37.7144,Yes
8901,29,272194,34.4129,Yes
8902,32,272228,26.5612,Yes
8903,40,272255,28.4555,Yes
8904,62,272283,17.049,Yes
8905,31,272300,19.3057,Yes
8906,19,272320,28.7631,Yes
8907,14,272348,23.4923,Yes
8908,26,272372,23.1073,Yes
8909,18,272395,35.8884,Yes
8910,11,272519,22.8772,Yes
8911,20,272541,30.6378,Yes
8912,1,272572,30.0797,Yes
8913,15,272602,37.5532,Yes
8914,21,272640,20.6902,Yes
8915,25,272660,37.1126,Yes
8916,23,272698,7.88649,Yes
8917,29,272705,29.3443,Yes
8918,32,272735,26.5612,Yes
8919,39,272761,23.5905,Yes
8920,40,272785,29.2456,Yes
8921,62,272814,17.049,Yes
8922,43,272831,24.7887,Yes
8923,46,272856,33.7277,Yes
8924,59,272890,28.6462,Yes
8925,65,272918,28.7284,Yes
8926,22,272947,30.3496,Yes
8927,4,272977,30.9105,Yes
8928,14,273008,20.1518,Yes
8929,30,273029,36.7941,Yes
8930,42,273065,29.8509,Yes
8931,54,273095,28.3136,Yes
8932,47,273123,5.40307,Yes
8933,52,273129,37.0249,Yes
8934,55,273166,1.01347,Yes
8935,60,273167,37.4705,Yes
8936,7,273297,20.3963,Yes
8937,0,273317,17.7576,Yes
8938,8,273335,37.3692,Yes
8939,9,273373,34.0171,Yes
8940,15,273407,34.921,Yes
8941,24,273441,31.4733,Yes
8942,36,273473,31.7998,Yes
8943,51,273505,35.4912,Yes
8944,56,273540,20.28,Yes
8945,16,273560,30.7734,Yes
8946,22,273591,1.65693,Yes
8947,27,273593,18.9968,Yes
8948,14,273612,27.4607,Yes
8949,30,273639,36.7941,Yes
8950,18,273676,14.9431,Yes
8951,38,273722,21.2798,Yes
8952,44,273743,36.7567,Yes
8953,50,273780,36.9755,Yes
8954,53,273817,19.2079,Yes
8955,33,273836,24.8915,Yes
8956,37,273861,8.22059,Yes
8957,32,273869,35.8694,Yes
8958,66,273924,32.7452,Yes
8959,6,274054,16.1759,Yes
8960,17,274070,5.76314,Yes
8961,31,274076,25.8588,Yes
8962,0,274101,19.46,Yes
8963,51,274121,26.2408,Yes
8964,25,274147,29.9341,Yes
8965,69,274177,21.4585,Yes
8966,61,274199,33.1113,Yes
8967,57,274232,26.8977,Yes
8968,64,274259,31.3034,Yes
8969,49,274290,28.1983,Yes
8970,27,274318,26.8704,Yes
8971,28,274345,28.4676,Yes
8972,60,274382,13.9876,Yes
8973,55,274396,37.4705,Yes
8974,63,274434,11.4134,Yes
8975,75,274445,26.3563,Yes
8976,72,274472,29.2667,Yes
8977,32,274534,24.3907,Yes
8978,59,274559,21.1058,Yes
8979,68,274580,20.8384,Yes
8980,78,274635,22.8568,Yes
8981,70,274658,33.3398,Yes
8982,76,274691,33.3234,Yes
8983,3,274823,5.70077,Yes
8984,0,274829,36.1523,Yes
8985,1,274865,21.8373,Yes
8986,8,274887,19.7884,Yes
8987,9,274907,34.0171,Yes
8988,11,274941,13.7444,Yes
8989,10,274954,16.867,Yes
8990,4,274971,25.2341,Yes
8991,2,274996,33.271,Yes
8992,5,275030,25.1559,Yes
8993,6,275055,36.7368,Yes
8994,12,275092,37.4753,Yes
8995,16,275129,31.3625,Yes
8996,22,275160,1.65693,Yes
8997,27,275162,18.9968,Yes
8998,28,275181,28.4676,Yes
8999,35,275210,34.024,Yes
9000,33,275244,30.5634,Yes
9001,13,275274,15.4397,Yes
9002,32,275290,32.2942,Yes
9003,20,275322,16.32,Yes
9004,15,275338,29.6114,Yes
9005,31,275368,15.1534,Yes
9006,42,275383,27.0575,Yes
9007,45,275410,33.9533,Yes
9008,34,275444,22.8186,Yes
9009,41,275467,37.4979,Yes
9010,18,275609,36.249,Yes
9011,0,275646,25.29,Yes
9012,19,275671,21.9222,Yes
9013,12,275693,17.7858,Yes
9014,2,275711,5.16721,Yes
9015,4,275716,33.271,Yes
9016,10,275749,25.2341,Yes
9017,16,275774,35.0908,Yes
9018,17,275809,35.0947,Yes
9019,33,275844,29.8072,Yes
9020,22,275874,29.0856,Yes
9021,27,275903,18.9968,Yes
9022,28,275922,28.4676,Yes
9023,35,275951,34.024,Yes
9024,38,275985,20.9425,Yes
9025,44,276006,36.7567,Yes
9026,48,276042,32.8131,Yes
9027,50,276075,26.5568,Yes
9028,53,276102,19.2079,Yes
9029,45,276121,28.5658,Yes
9030,54,276150,35.8732,Yes
9031,58,276207,17.9501,Yes
9032,43,276225,31.9933,Yes
9033,46,276257,33.7277,Yes
9034,11,276380,31.6254,Yes
9035,7,276412,8.60552,Yes
9036,0,276421,17.7576,Yes
9037,3,276438,36.1523,Yes
9038,8,276475,36.1809,Yes
9039,18,276511,27.9485,Yes
9040,19,276539,33.8656,Yes
9041,14,276573,23.4923,Yes
9042,26,276596,23.1073,Yes
9043,30,276619,29.6191,Yes
9044,16,276649,15.383,Yes
9045,22,276664,1.65693,Yes
9046,27,276666,18.9968,Yes
9047,28,276685,28.4676,Yes
9048,35,276713,34.024,Yes
9049,38,276747,20.9425,Yes
9050,44,276768,36.7567,Yes
9051,48,276805,32.8131,Yes
9052,58,276838,18.1429,Yes
9053,23,276856,25.9047,Yes
9054,31,276882,21.6184,Yes
9055,36,276903,24.6889,Yes
9056,21,276928,25.3158,Yes
9057,40,276953,35.1046,Yes
9058,32,276989,28.4555,Yes
9059,34,277017,24.1186,Yes
9060,41,277041,37.4979,Yes
9061,7,277152,29.9923,Yes
9062,3,277182,18.3173,Yes
9063,9,277201,25.4175,Yes
9064,1,277226,32.1671,Yes
9065,21,277258,25.5998,Yes
9066,24,277284,36.2683,Yes
9067,25,277320,37.7144,Yes
9068,23,277358,7.88649,Yes
9069,10,277366,16.5171,Yes
9070,22,277382,28.9932,Yes
9071,35,277411,37.6057,Yes
9072,45,277449,13.9017,Yes
9073,31,277463,31.9635,Yes
9074,26,277495,7.7262,Yes
9075,47,277502,30.808,Yes
9076,52,277533,37.0249,Yes
9077,55,277570,1.01347,Yes
9078,49,277571,36.9172,Yes
9079,54,277608,9.79315,Yes
9080,39,277618,27.4637,Yes
9081,40,277645,29.2456,Yes
9082,62,277675,17.049,Yes
9083,13,277692,20.1695,Yes
9084,46,277712,35.3737,Yes
9085,59,277747,28.6462,Yes
9086,65,277776,28.7284,Yes
9087,48,277805,27.7118,Yes
9088,5,277930,31.2551,Yes
9089,7,277962,7.15211,Yes
9090,10,277969,10.659,Yes
9091,11,277979,16.867,Yes
9092,13,277996,14.0138,Yes
9093,17,278010,3.70433,Yes
9094,16,278014,35.0947,Yes
9095,23,278049,25.3981,Yes
9096,29,278074,29.3443,Yes
9097,1,278104,22.4255,Yes
9098,15,278126,37.5532,Yes
9099,31,278164,15.1534,Yes
9100,19,278179,28.7631,Yes
9101,18,278208,33.8656,Yes
9102,26,278242,35.8884,Yes
9103,30,278277,29.6191,Yes
9104,45,278307,7.9624,Yes
9105,33,278315,25.0541,Yes
9106,34,278340,33.1946,Yes
9107,32,278373,24.1186,Yes
9108,37,278397,35.8694,Yes
9109,41,278433,35.1247,Yes
9110,43,278468,36.9233,Yes
9111,46,278505,33.7277,Yes
9112,58,278539,12.1444,Yes
9113,48,278551,18.1429,Yes
9114,38,278569,25.289,Yes
9115,7,278684,36.5617,Yes
9116,0,278721,17.7576,Yes
9117,3,278739,36.1523,Yes
9118,18,278775,33.7698,Yes
9119,19,278809,33.8656,Yes
9120,14,278842,23.4923,Yes
9121,26,278866,23.1073,Yes
9122,31,278889,7.7262,Yes
9123,11,278897,22.9043,Yes
9124,13,278920,14.0138,Yes
9125,23,278934,16.1433,Yes
9126,20,278950,30.4908,Yes
9127,21,278980,32.9032,Yes
9128,24,279013,36.2683,Yes
9129,25,279049,37.7144,Yes
9130,29,279087,34.4129,Yes
9131,32,279122,26.5612,Yes
9132,34,279148,24.1186,Yes
9133,33,279172,33.1946,Yes
9134,22,279205,29.0856,Yes
9135,27,279235,18.9968,Yes
9136,38,279254,29.3874,Yes
9137,50,279283,37.6044,Yes
9138,53,279321,19.2079,Yes
9139,54,279340,10.6213,Yes
9140,36,279350,25.7464,Yes
9141,3,279464,26.9918,Yes
9142,19,279491,29.0353,Yes
9143,12,279520,17.7858,Yes
9144,2,279538,5.16721,Yes
9145,5,279543,25.1559,Yes
9146,6,279568,36.7368,Yes
9147,10,279605,28.9874,Yes
9148,16,279634,35.0908,Yes
9149,17,279669,35.0947,Yes
9150,42,279721,25.9695,Yes
9151,27,279747,23.5858,Yes
9152,38,279770,29.3874,Yes
9153,44,279800,36.7567,Yes
9154,50,279836,36.9755,Yes
9155,37,279902,17.7523,Yes
9156,39,279920,30.3299,Yes
9157,24,279950,26.4276,Yes
9158,40,279977,29.9054,Yes
9159,62,280007,17.049,Yes
9160,41,280024,32.1107,Yes
9161,43,280056,36.9233,Yes
9162,46,280093,33.7277,Yes
9163,58,280126,12.1444,Yes
9164,45,280139,28.3702,Yes
9165,1,280255,31.1665,Yes
9166,0,280286,21.8373,Yes
9167,3,280308,36.1523,Yes
9168,8,280344,36.1809,Yes
9169,9,280381,34.0171,Yes
9170,19,280415,15.217,Yes
9171,18,280430,33.8656,Yes
9172,26,280464,35.8884,Yes
9173,47,280500,30.808,Yes
9174,52,280530,37.0249,Yes
9175,57,280567,37.0837,Yes
9176,61,280605,26.8977,Yes
9177,51,280631,26.9544,Yes
9178,25,280658,29.9341,Yes
9179,39,280688,28.4453,Yes
9180,17,280717,26.4243,Yes
9181,10,280743,33.2578,Yes
9182,4,280776,25.2341,Yes
9183,2,280802,33.271,Yes
9184,22,280835,21.082,Yes
9185,27,280856,18.9968,Yes
9186,28,280875,28.4676,Yes
9187,35,280903,34.024,Yes
9188,11,281015,37.7755,Yes
9189,20,281053,30.6378,Yes
9190,1,281084,30.0797,Yes
9191,0,281114,21.8373,Yes
9192,15,281136,26.9621,Yes
9193,21,281163,20.6902,Yes
9194,24,281183,36.2683,Yes
9195,25,281220,37.7144,Yes
9196,23,281257,7.88649,Yes
9197,29,281265,29.3443,Yes
9198,32,281295,26.5612,Yes
9199,39,281321,23.5905,Yes
9200,36,281345,33.8281,Yes
9201,40,281379,19.335,Yes
9202,62,281398,17.049,Yes
9203,33,281415,17.474,Yes
9204,22,281432,29.0856,Yes
9205,2,281462,21.082,Yes
9206,35,281483,21.0196,Yes
9207,38,281504,20.9425,Yes
