Time,X,Y,Z,Event
697769,292.747,280.388,30,WAYPOINT
697786,137.113,324.604,30,WAYPOINT
697801,141.78,168.764,30,WAYPOINT
697825,377.502,176.427,30,WAYPOINT
697855,256.235,455.798,30,WAYPOINT
697905,484.369,18.2332,30,WAYPOINT
697920,344.817,73.8282,30,WAYPOINT
697964,5.51283,364.884,30,WAYPOINT
697994,105.336,88.9197,30,WAYPOINT
698039,470.488,352.6,30,WAYPOINT
698077,89.5427,324.919,30,WAYPOINT
698085,146.56,383.537,30,WAYPOINT
698120,-100,250,0,BASE
698183,250,250,30,ENTER
698213,471.88,45.5653,30,WAYPOINT
698226,494.781,170.375,30,WAYPOINT
698263,132.762,89.8326,30,WAYPOINT
698282,32.555,253.637,30,WAYPOINT
698299,98.723,412.964,30,WAYPOINT
698315,240.582,352.075,30,WAYPOINT
698332,365.419,241.127,30,WAYPOINT
698350,396.864,427.848,30,WAYPOINT
698395,14.0279,199.154,30,WAYPOINT
698448,467.968,469.354,30,WAYPOINT
698496,128.84,124.376,30,WAYPOINT
698527,433.707,82.4471,30,WAYPOINT
698556,475.429,368.223,30,WAYPOINT
698591,129.884,402.975,30,WAYPOINT
698637,437.89,62.1472,30,WAYPOINT
698648,390.885,160.741,30,WAYPOINT
698659,498.635,123.481,30,WAYPOINT
698701,158.924,377.861,30,WAYPOINT
698716,297.283,338.359,30,WAYPOINT
698719,331.645,350.21,30,WAYPOINT
698722,319.358,378.573,30,WAYPOINT
698738,448.88,464.375,30,WAYPOINT
698762,422.96,224.357,30,WAYPOINT
698789,193.803,357.741,30,WAYPOINT
698797,280.452,372.309,30,WAYPOINT
698820,59.9751,338.529,30,WAYPOINT
698846,20.7765,77.1851,30,WAYPOINT
698881,-100,250,0,BASE
698957,250,250,30,ENTER
698971,346.514,354.464,30,WAYPOINT
699000,228.094,94.2787,30,WAYPOINT
699025,475.223,125.556,30,WAYPOINT
699067,268.169,494.315,30,WAYPOINT
699092,457.351,333.677,30,WAYPOINT
699102,472.241,435.77,30,WAYPOINT
699139,133.738,302.627,30,WAYPOINT
699146,154.459,225.825,30,WAYPOINT
699156,66.5103,190.16,30,WAYPOINT
699201,479.446,21.8273,30,WAYPOINT
699212,488.1,135.718,30,WAYPOINT
699228,428.229,283.392,30,WAYPOINT
699253,284.294,72.062,30,WAYPOINT
699260,309.186,14.6471,30,WAYPOINT
699286,46.657,28.6166,30,WAYPOINT
699338,454.42,347.448,30,WAYPOINT
699372,131.766,247.044,30,WAYPOINT
699395,26.0369,454.325,30,WAYPOINT
699440,184.918,27.7051,30,WAYPOINT
699463,368.373,158.499,30,WAYPOINT
699487,282.337,386.941,30,WAYPOINT
699492,241.551,406.678,30,WAYPOINT
699517,246.411,157.347,30,WAYPOINT
699539,386.293,326.858,30,WAYPOINT
699580,49.131,86.7904,30,WAYPOINT
699619,2.36854,477.107,30,WAYPOINT
699654,-100,250,0,BASE
699731,250,250,30,ENTER
699755,481.682,200.009,30,WAYPOINT
699806,12.6758,402.809,30,WAYPOINT
699827,218.913,451.904,30,WAYPOINT
699839,107.505,408.174,30,WAYPOINT
699852,236.089,431.011,30,WAYPOINT
699872,427.85,475.396,30,WAYPOINT
699907,222.12,188.816,30,WAYPOINT
699934,42.1784,395.53,30,WAYPOINT
699978,452.127,245.488,30,WAYPOINT
700004,350.404,487.773,30,WAYPOINT
700045,197.57,108.748,30,WAYPOINT
700076,247.345,414.809,30,WAYPOINT
700081,269.078,369.108,30,WAYPOINT
700111,236.886,70.2486,30,WAYPOINT
700124,151.802,161.13,30,WAYPOINT
700129,145.335,217.011,30,WAYPOINT
700141,174.951,326.106,30,WAYPOINT
700173,450.614,490.786,30,WAYPOINT
700206,251.48,222.418,30,WAYPOINT
700230,265.119,455.836,30,WAYPOINT
700265,52.7299,173.826,30,WAYPOINT
700297,212.648,453.111,30,WAYPOINT
700329,363.628,169.887,30,WAYPOINT
700337,296.042,136.466,30,WAYPOINT
700359,68.9117,141.004,30,WAYPOINT
700368,120.219,72.6146,30,WAYPOINT
700376,48.8947,41.2034,30,WAYPOINT
700384,124.754,66.2436,30,WAYPOINT
700421,450.345,255.942,30,WAYPOINT
700456,-100,250,0,BASE
700505,250,250,30,ENTER
700522,400.849,322.367,30,WAYPOINT
700536,446.411,460.643,30,WAYPOINT
700568,228.844,228.825,30,WAYPOINT
700586,349.932,94.6877,30,WAYPOINT
700635,59.9484,487.016,30,WAYPOINT
700651,211.221,442.152,30,WAYPOINT
700672,269.77,240.28,30,WAYPOINT
700677,255.152,186.343,30,WAYPOINT
700705,9.7988,306.391,30,WAYPOINT
700725,146.202,157.945,30,WAYPOINT
700733,221.457,137.316,30,WAYPOINT
700757,293.506,367.768,30,WAYPOINT
700783,156.294,140.261,30,WAYPOINT
700821,294.101,491.763,30,WAYPOINT
700874,43.5567,27.0966,30,WAYPOINT
700912,25.4616,407.316,30,WAYPOINT
700926,160.281,461.203,30,WAYPOINT
700943,38.1751,349.15,30,WAYPOINT
700979,298.254,107.537,30,WAYPOINT
700998,322.188,301.451,30,WAYPOINT
701020,170.011,149.862,30,WAYPOINT
701047,431.483,70.931,30,WAYPOINT
701076,139.388,83.6822,30,WAYPOINT
701107,445.48,93.521,30,WAYPOINT
701135,464.107,377.363,30,WAYPOINT
701171,104.808,381.776,30,WAYPOINT
701206,-100,250,0,BASE
701279,250,250,30,ENTER
701303,352.193,466.626,30,WAYPOINT
701333,404.782,168.709,30,WAYPOINT
701347,412.179,307.702,30,WAYPOINT
701376,156.522,183.155,30,WAYPOINT
701407,259.005,478.525,30,WAYPOINT
701441,436.504,187.763,30,WAYPOINT
701474,207.293,428.016,30,WAYPOINT
701495,0.11666,428.016,30,WAYPOINT
701534,104.287,50.5544,30,WAYPOINT
701542,127.604,128.367,30,WAYPOINT
701546,150.454,91.3191,30,WAYPOINT
701561,4.35904,56.9227,30,WAYPOINT
701585,34.8937,289.144,30,WAYPOINT
701629,436.976,98.5748,30,WAYPOINT
701655,244.563,268.35,30,WAYPOINT
701686,442.862,24.4577,30,WAYPOINT
701741,36.9212,382.662,30,WAYPOINT
701780,166.93,9.59132,30,WAYPOINT
701800,362.339,11.277,30,WAYPOINT
701833,236.739,318.784,30,WAYPOINT
701849,80.1491,287.167,30,WAYPOINT
701860,177.929,334.26,30,WAYPOINT
701884,423.843,358.153,30,WAYPOINT
701933,45.6207,51.9281,30,WAYPOINT
701968,-100,250,0,BASE
702053,250,250,30,ENTER
702068,302.664,108.875,30,WAYPOINT
702103,311.89,462.055,30,WAYPOINT
702135,43.0304,287.424,30,WAYPOINT
702181,396.218,0.66778,30,WAYPOINT
702200,206.269,45.0728,30,WAYPOINT
702251,441.325,488.652,30,WAYPOINT
702295,186.341,126.807,30,WAYPOINT
702327,432.655,339.422,30,WAYPOINT
702342,476.054,480.132,30,WAYPOINT
702394,75.4119,150.268,30,WAYPOINT
702428,401.383,53.3582,30,WAYPOINT
702466,75.7208,244.986,30,WAYPOINT
702493,326.867,349.61,30,WAYPOINT
702511,204.409,480.62,30,WAYPOINT
702540,158.491,192.616,30,WAYPOINT
702552,80.1438,276.856,30,WAYPOINT
702598,484.127,56.04,30,WAYPOINT
702630,288.113,315.366,30,WAYPOINT
702665,92.4869,27.0446,30,WAYPOINT
702700,254.938,341.518,30,WAYPOINT
702720,63.0426,336.592,30,WAYPOINT
702733,194.739,308.206,30,WAYPOINT
702768,-100,250,0,BASE
702827,250,250,30,ENTER
702849,132.652,62.1693,30,WAYPOINT
702870,113.767,272.043,30,WAYPOINT
702888,264.643,182.842,30,WAYPOINT
702893,259.346,239.337,30,WAYPOINT
702918,425.622,52.1864,30,WAYPOINT
702967,197.122,475.962,30,WAYPOINT
702982,46.6918,468.871,30,WAYPOINT
703009,307.442,375.708,30,WAYPOINT
703039,19.984,444.114,30,WAYPOINT
703048,111.982,433.224,30,WAYPOINT
703099,483.471,81.6327,30,WAYPOINT
703139,267.205,419.727,30,WAYPOINT
703156,374.204,289.499,30,WAYPOINT
703162,416.043,323.684,30,WAYPOINT
703189,153.843,407.203,30,WAYPOINT
703210,277.233,237.696,30,WAYPOINT
703238,11.6609,160.539,30,WAYPOINT
703255,47.9565,328.419,30,WAYPOINT
703293,422.743,316.361,30,WAYPOINT
703312,272.623,440.257,30,WAYPOINT
703352,362.473,45.8436,30,WAYPOINT
703363,307.978,134.077,30,WAYPOINT
703401,72.8067,434.095,30,WAYPOINT
703437,184.438,88.7452,30,WAYPOINT
703442,162.398,130.648,30,WAYPOINT
703467,413.895,94.4869,30,WAYPOINT
703495,491.416,361.948,30,WAYPOINT
703530,-100,250,0,BASE
703601,250,250,30,ENTER
703623,253.078,470.409,30,WAYPOINT
703671,345.852,1.66341,30,WAYPOINT
703702,264.766,300.297,30,WAYPOINT
703719,298.131,135.122,30,WAYPOINT
703741,206.298,335.157,30,WAYPOINT
703761,358.373,202.739,30,WAYPOINT
703796,50.5093,28.1597,30,WAYPOINT
703836,410.24,206.669,30,WAYPOINT
703879,92.6786,484.002,30,WAYPOINT
703915,238.77,145.929,30,WAYPOINT
703941,213.421,404.534,30,WAYPOINT
703968,11.8752,223.532,30,WAYPOINT
704017,483.261,101.378,30,WAYPOINT
704062,185.316,433.485,30,WAYPOINT
704094,200.385,113.36,30,WAYPOINT
704124,427.096,307.881,30,WAYPOINT
704159,213.567,24.2598,30,WAYPOINT
704195,17.1929,320.016,30,WAYPOINT
704221,177.283,109.407,30,WAYPOINT
704229,95.968,124.843,30,WAYPOINT
704239,8.10923,87.7163,30,WAYPOINT
704261,216.834,6.95907,30,WAYPOINT
704278,161.209,166.047,30,WAYPOINT
704313,-100,250,0,BASE
704375,250,250,30,ENTER
704395,448.339,212.795,30,WAYPOINT
704433,125.957,22.7198,30,WAYPOINT
704448,271.455,68.8355,30,WAYPOINT
704462,173.033,175.45,30,WAYPOINT
704485,369.134,290.464,30,WAYPOINT
704513,142.128,449.354,30,WAYPOINT
704541,408.912,374.698,30,WAYPOINT
704566,153.008,332.668,30,WAYPOINT
704578,38.5886,326.68,30,WAYPOINT
704606,154.828,67.1442,30,WAYPOINT
704612,190.415,116.895,30,WAYPOINT
704646,209.942,453.08,30,WAYPOINT
704655,291.514,423.858,30,WAYPOINT
704691,367.36,73.8325,30,WAYPOINT
704707,269.916,202.721,30,WAYPOINT
704741,14.8625,436.934,30,WAYPOINT
704773,269.361,245.418,30,WAYPOINT
704794,277.135,451.23,30,WAYPOINT
704828,478.95,175.839,30,WAYPOINT
704848,317.664,294.773,30,WAYPOINT
704871,181.815,475.079,30,WAYPOINT
704890,357.003,394.089,30,WAYPOINT
704933,145.881,20.3734,30,WAYPOINT
704963,407.258,163.75,30,WAYPOINT
704974,289.557,164.995,30,WAYPOINT
704989,329.928,306.962,30,WAYPOINT
704993,338.497,340.574,30,WAYPOINT
705003,303.831,245.604,30,WAYPOINT
705016,194.498,312.85,30,WAYPOINT
705048,489.65,187.643,30,WAYPOINT
705055,488.25,256.252,30,WAYPOINT
705090,-100,250,0,BASE
705149,250,250,30,ENTER
705170,454.972,197.901,30,WAYPOINT
705190,449.618,0.464982,30,WAYPOINT
705225,117.327,100.772,30,WAYPOINT
705253,311.169,309.222,30,WAYPOINT
705288,2.61285,476.245,30,WAYPOINT
705311,129.79,284.892,30,WAYPOINT
705340,27.2095,17.6796,30,WAYPOINT
705358,51.646,202.301,30,WAYPOINT
705400,407.376,415.801,30,WAYPOINT
705412,302.646,363.635,30,WAYPOINT
705436,208.254,134.81,30,WAYPOINT
705444,149.056,92.925,30,WAYPOINT
705464,83.0317,285.142,30,WAYPOINT
705505,443.478,475.544,30,WAYPOINT
705539,232.98,201.924,30,WAYPOINT
705560,25.0767,219.466,30,WAYPOINT
705600,422.632,171.368,30,WAYPOINT
705615,278.477,151.017,30,WAYPOINT
705633,101.126,200.359,30,WAYPOINT
705656,325.416,171.848,30,WAYPOINT
705681,396.152,417.703,30,WAYPOINT
705711,103.536,349.36,30,WAYPOINT
705750,462.98,498.624,30,WAYPOINT
705779,236.16,313.843,30,WAYPOINT
705804,477.344,251.899,30,WAYPOINT
705821,332.436,171.525,30,WAYPOINT
705856,-100,250,0,BASE
705923,250,250,30,ENTER
705926,238.216,275.45,30,WAYPOINT
705946,416.045,172.333,30,WAYPOINT
705980,152.047,377.265,30,WAYPOINT
705988,71.125,405.577,30,WAYPOINT
706034,284.351,0.608931,30,WAYPOINT
706056,364.195,208.037,30,WAYPOINT
706085,236.096,461.141,30,WAYPOINT
706104,186.093,276.797,30,WAYPOINT
706112,146.606,206.009,30,WAYPOINT
706142,441.9,250.354,30,WAYPOINT
706166,297.024,51.5138,30,WAYPOINT
706209,38.8396,387.989,30,WAYPOINT
706242,374.792,374.14,30,WAYPOINT
706264,193.96,496.618,30,WAYPOINT
706296,410.702,266.259,30,WAYPOINT
706314,492.796,106.958,30,WAYPOINT
706334,294.993,97.1577,30,WAYPOINT
706362,253.652,382.11,30,WAYPOINT
706385,174.716,173.1,30,WAYPOINT
706397,216.982,59.9442,30,WAYPOINT
706413,224.574,217.643,30,WAYPOINT
706423,121.674,191.231,30,WAYPOINT
706429,98.8198,241.641,30,WAYPOINT
706448,21.301,422.958,30,WAYPOINT
706504,412.293,23.8958,30,WAYPOINT
706528,498.569,244.144,30,WAYPOINT
706563,164.729,126.134,30,WAYPOINT
706589,423.049,120.858,30,WAYPOINT
706624,-100,250,0,BASE
706697,250,250,30,ENTER
706710,178.024,361.146,30,WAYPOINT
706745,452.252,141.391,30,WAYPOINT
706775,453.957,442.043,30,WAYPOINT
706806,323.892,163.869,30,WAYPOINT
706817,360.03,62.4687,30,WAYPOINT
706846,92.1258,162.65,30,WAYPOINT
706852,33.2104,193.397,30,WAYPOINT
706869,184.642,130.733,30,WAYPOINT
706894,409.411,244.573,30,WAYPOINT
706896,425.771,261.011,30,WAYPOINT
706936,42.4033,378.71,30,WAYPOINT
706962,299.046,397.318,30,WAYPOINT
706979,455.019,476.363,30,WAYPOINT
707022,419.31,51.9509,30,WAYPOINT
707075,109.174,483.272,30,WAYPOINT
707087,28.9466,397.425,30,WAYPOINT
707110,258.346,342.518,30,WAYPOINT
707147,490.382,63.2183,30,WAYPOINT
707163,337.008,18.6199,30,WAYPOINT
707199,80.5251,272.527,30,WAYPOINT
707216,243.99,315.591,30,WAYPOINT
707249,98.3086,18.0901,30,WAYPOINT
707286,287.013,342.197,30,WAYPOINT
707313,424.747,110.176,30,WAYPOINT
707326,349.663,10.6994,30,WAYPOINT
707365,499.297,376.569,30,WAYPOINT
707400,-100,250,0,BASE
707471,250,250,30,ENTER
707485,266.001,108.243,30,WAYPOINT
707512,85.106,300.719,30,WAYPOINT
707545,411.32,355.782,30,WAYPOINT
707554,411.69,263.633,30,WAYPOINT
707563,400.355,348.856,30,WAYPOINT
707580,462.834,184.056,30,WAYPOINT
707617,103.976,267.849,30,WAYPOINT
707634,261.619,217.168,30,WAYPOINT
707654,71.4296,293.25,30,WAYPOINT
707694,441.781,451.645,30,WAYPOINT
707726,294.072,173.46,30,WAYPOINT
707735,378.613,202.391,30,WAYPOINT
707754,428.714,384.429,30,WAYPOINT
707777,214.841,293.768,30,WAYPOINT
707791,325.178,206.659,30,WAYPOINT
707809,292.909,378.984,30,WAYPOINT
707837,343.839,97.5112,30,WAYPOINT
707846,356.184,7.32816,30,WAYPOINT
707882,4.01689,51.538,30,WAYPOINT
707928,353.216,358.108,30,WAYPOINT
707938,452.794,370.639,30,WAYPOINT
707994,16.3183,21.4707,30,WAYPOINT
708008,135.917,91.0639,30,WAYPOINT
708040,211.865,405.821,30,WAYPOINT
708060,404.371,353.101,30,WAYPOINT
708068,426.81,281.392,30,WAYPOINT
708076,474.405,214.81,30,WAYPOINT
708101,425.352,463.007,30,WAYPOINT
708127,280.17,246.031,30,WAYPOINT
708141,411.91,250.135,30,WAYPOINT
708176,-100,250,0,BASE
708245,250,250,30,ENTER
708268,395.028,422.8,30,WAYPOINT
708311,10.2143,226.783,30,WAYPOINT
708347,366.804,158.485,30,WAYPOINT
708359,380.468,41.9447,30,WAYPOINT
708392,59.1854,127.541,30,WAYPOINT
708437,494.896,31.9139,30,WAYPOINT
708471,338.595,342.759,30,WAYPOINT
708485,447.915,431.029,30,WAYPOINT
708527,143.466,151.963,30,WAYPOINT
708540,268.463,121.807,30,WAYPOINT
708553,176.536,21.3344,30,WAYPOINT
708582,451.084,96.1756,30,WAYPOINT
708598,482.458,257.259,30,WAYPOINT
708604,427.731,250.783,30,WAYPOINT
708613,348.724,301.143,30,WAYPOINT
708637,219.398,101.084,30,WAYPOINT
708663,45.667,296.722,30,WAYPOINT
708701,413.483,394.486,30,WAYPOINT
708732,146.465,245.218,30,WAYPOINT
708748,35.0968,122.126,30,WAYPOINT
708789,185.3,496.684,30,WAYPOINT
708836,46.6557,40.6266,30,WAYPOINT
708869,368.988,9.56824,30,WAYPOINT
708887,196.695,72.7505,30,WAYPOINT
708907,40.0359,202.251,30,WAYPOINT
708921,153.854,118.772,30,WAYPOINT
708924,149.957,139.275,30,WAYPOINT
708959,-100,250,0,BASE
709019,250,250,30,ENTER
709029,166.473,304.124,30,WAYPOINT
709044,189.909,456.403,30,WAYPOINT
709066,346.938,312.73,30,WAYPOINT
709071,392.606,295.295,30,WAYPOINT
709093,252.817,123.503,30,WAYPOINT
709126,475.122,372.089,30,WAYPOINT
709153,448.119,102.698,30,WAYPOINT
709191,73.2995,61.8419,30,WAYPOINT
709212,11.2962,262.423,30,WAYPOINT
709228,169.021,298.046,30,WAYPOINT
709258,118.426,1.98892,30,WAYPOINT
709265,130.896,72.9361,30,WAYPOINT
709297,385.376,258.313,30,WAYPOINT
709303,375.912,319.797,30,WAYPOINT
709328,146.269,226.897,30,WAYPOINT
709334,134.144,164.534,30,WAYPOINT
709343,146.559,80.2472,30,WAYPOINT
709352,202.076,9.70957,30,WAYPOINT
709364,302.658,86.3906,30,WAYPOINT
709389,326.507,336.026,30,WAYPOINT
709422,0.306051,340.111,30,WAYPOINT
709456,340.985,375.182,30,WAYPOINT
709468,464.017,365.974,30,WAYPOINT
709508,83.5437,484.767,30,WAYPOINT
709528,56.3917,287.147,30,WAYPOINT
709555,221.18,74.396,30,WAYPOINT
709598,490.036,403.539,30,WAYPOINT
709659,12.2728,22.6495,30,WAYPOINT
709682,70.6328,252.344,30,WAYPOINT
709717,-100,250,0,BASE
709793,250,250,30,ENTER
709804,363.45,255.783,30,WAYPOINT
709845,21.2488,32.5352,30,WAYPOINT
709856,122.201,69.73,30,WAYPOINT
709871,149.39,218.244,30,WAYPOINT
709899,266.319,469.902,30,WAYPOINT
709899,267.138,466.469,30,WAYPOINT
709915,160.821,351.677,30,WAYPOINT
709936,246.223,156.986,30,WAYPOINT
709948,306.206,260.331,30,WAYPOINT
709952,262.81,261.332,30,WAYPOINT
709972,351.352,91.4656,30,WAYPOINT
710010,140.988,417.633,30,WAYPOINT
710053,458.73,127.874,30,WAYPOINT
710071,295.929,51.4848,30,WAYPOINT
710088,131.694,61.2504,30,WAYPOINT
710099,183.661,162.167,30,WAYPOINT
710116,104.48,15.2589,30,WAYPOINT
710146,243.566,285.57,30,WAYPOINT
710152,269.064,336.285,30,WAYPOINT
710169,248.235,168.492,30,WAYPOINT
710179,216.326,268.616,30,WAYPOINT
710195,288.148,405.404,30,WAYPOINT
710233,59.5051,101.661,30,WAYPOINT
710261,152.389,370.468,30,WAYPOINT
710288,364.182,208.208,30,WAYPOINT
710305,332.146,37.575,30,WAYPOINT
710347,137.576,411.755,30,WAYPOINT
710368,335.231,361.52,30,WAYPOINT
710379,223.902,382.256,30,WAYPOINT
710409,410.555,153.457,30,WAYPOINT
710418,333.616,99.6833,30,WAYPOINT
710452,418.603,423.871,30,WAYPOINT
710472,267.751,279.105,30,WAYPOINT
710507,-100,250,0,BASE
710567,250,250,30,ENTER
710595,44.0209,434.015,30,WAYPOINT
710641,376.235,110.711,30,WAYPOINT
710675,38.4128,166.314,30,WAYPOINT
710704,113.945,445.014,30,WAYPOINT
710739,388.783,233.458,30,WAYPOINT
710769,217.881,487.373,30,WAYPOINT
710778,167.246,422.628,30,WAYPOINT
710810,482.105,339.066,30,WAYPOINT
710827,434.788,181.967,30,WAYPOINT
710864,67.8996,137.614,30,WAYPOINT
710869,13.4903,148.425,30,WAYPOINT
710897,269.677,40.7195,30,WAYPOINT
710936,27.3628,348.031,30,WAYPOINT
710949,72.4562,465.052,30,WAYPOINT
710956,106.238,395.963,30,WAYPOINT
710966,166.069,315.329,30,WAYPOINT
710977,221.216,228.71,30,WAYPOINT
710990,336.994,292.143,30,WAYPOINT
711001,391.076,387.081,30,WAYPOINT
711042,106.561,86.8279,30,WAYPOINT
711069,59.1168,352.598,30,WAYPOINT
711096,231.835,145.849,30,WAYPOINT
711116,422.706,79.8744,30,WAYPOINT
711150,84.0754,79.5601,30,WAYPOINT
711175,327.947,19.8494,30,WAYPOINT
711203,403.101,285.853,30,WAYPOINT
711222,332.629,465.814,30,WAYPOINT
711257,-100,250,0,BASE
711341,250,250,30,ENTER
711370,72.5877,25.1295,30,WAYPOINT
711410,454.205,141.071,30,WAYPOINT
711448,89.9034,275.374,30,WAYPOINT
711460,201.888,252.235,30,WAYPOINT
711484,445.006,215.223,30,WAYPOINT
711495,434.421,321.102,30,WAYPOINT
711538,0.491373,299.207,30,WAYPOINT
711567,83.1987,26.3292,30,WAYPOINT
711614,246.956,466.022,30,WAYPOINT
711631,416.804,437.991,30,WAYPOINT
711651,214.16,434.905,30,WAYPOINT
711666,323.819,341.882,30,WAYPOINT
711689,98.8875,271.135,30,WAYPOINT
711707,235.75,157.986,30,WAYPOINT
711726,310.222,331.998,30,WAYPOINT
711740,370.139,209.001,30,WAYPOINT
711750,336.306,304.252,30,WAYPOINT
711767,194.867,205.961,30,WAYPOINT
711793,358.987,406.776,30,WAYPOINT
711834,70.2356,122.173,30,WAYPOINT
711871,2.63222,492.754,30,WAYPOINT
711906,213.983,219.345,30,WAYPOINT
711928,427.228,166.728,30,WAYPOINT
711939,450.109,277.852,30,WAYPOINT
711962,253.664,157.703,30,WAYPOINT
711989,77.3178,356.998,30,WAYPOINT
712027,338.744,71.6361,30,WAYPOINT
712062,-100,250,0,BASE
712115,250,250,30,ENTER
712141,54.0731,417.134,30,WAYPOINT
712173,326.72,238.183,30,WAYPOINT
712191,296.67,69.1627,30,WAYPOINT
712228,429.767,424.667,30,WAYPOINT
712244,310.301,322.593,30,WAYPOINT
712255,417.615,321.618,30,WAYPOINT
712270,262.724,324.855,30,WAYPOINT
712304,149.927,4.19709,30,WAYPOINT
712323,175.572,191.774,30,WAYPOINT
712347,391.794,84.4277,30,WAYPOINT
712376,207.316,307.643,30,WAYPOINT
712402,424.832,172.489,30,WAYPOINT
712436,96.884,73.0944,30,WAYPOINT
712478,427.444,329.392,30,WAYPOINT
712507,358.538,50.7757,30,WAYPOINT
712546,306.795,441.854,30,WAYPOINT
712554,318.066,370.038,30,WAYPOINT
712558,280.553,352.993,30,WAYPOINT
712594,457.257,32.6888,30,WAYPOINT
712620,218.866,121.027,30,WAYPOINT
712655,484.453,351.038,30,WAYPOINT
712693,105.521,381.945,30,WAYPOINT
712724,125.239,75.5922,30,WAYPOINT
712765,362.754,415.163,30,WAYPOINT
712800,-100,250,0,BASE
712889,250,250,30,ENTER
712908,85.4199,153.466,30,WAYPOINT
712946,459.224,107.369,30,WAYPOINT
712985,248.493,435.54,30,WAYPOINT
713012,237.008,162.519,30,WAYPOINT
713039,468.669,290.944,30,WAYPOINT
713063,264.122,432.567,30,WAYPOINT
713104,36.9194,96.592,30,WAYPOINT
713150,474.389,250.238,30,WAYPOINT
713195,88.4293,32.5187,30,WAYPOINT
713234,476.352,7.01023,30,WAYPOINT
713270,205.221,255.397,30,WAYPOINT
713292,381.323,133.231,30,WAYPOINT
713311,217.471,238.119,30,WAYPOINT
713334,160.569,455.076,30,WAYPOINT
713368,104.223,116.836,30,WAYPOINT
713398,143.598,418.679,30,WAYPOINT
713435,1.82546,77.1706,30,WAYPOINT
713450,149.991,75.4028,30,WAYPOINT
713489,295.49,433.81,30,WAYPOINT
713516,172.938,187.246,30,WAYPOINT
713533,309.449,283.677,30,WAYPOINT
713557,72.8773,282.608,30,WAYPOINT
713569,108.745,169.975,30,WAYPOINT
713604,-100,250,0,BASE
713663,250,250,30,ENTER
713686,370.635,442.607,30,WAYPOINT
713705,219.941,320.919,30,WAYPOINT
713718,186.925,441.183,30,WAYPOINT
713750,269.086,128.993,30,WAYPOINT
713779,14.4262,265.789,30,WAYPOINT
713801,77.0398,53.0478,30,WAYPOINT
713838,448.894,40.7885,30,WAYPOINT
713845,384.822,8.09069,30,WAYPOINT
713880,133.004,244.478,30,WAYPOINT
713895,226.431,119.265,30,WAYPOINT
713911,197.411,276.448,30,WAYPOINT
713940,26.5634,47.4119,30,WAYPOINT
713987,348.695,388.559,30,WAYPOINT
713992,402.88,378.622,30,WAYPOINT
714025,476.256,65.5997,30,WAYPOINT
714036,407.319,156.307,30,WAYPOINT
714080,80.0608,448.414,30,WAYPOINT
714124,241.402,40.113,30,WAYPOINT
714146,123.225,227.147,30,WAYPOINT
714159,228.869,149.611,30,WAYPOINT
714179,82.1542,279.033,30,WAYPOINT
714199,288.358,274.115,30,WAYPOINT
714217,334.949,101.948,30,WAYPOINT
714233,326.269,257.736,30,WAYPOINT
714268,2.46165,108.397,30,WAYPOINT
714314,430.924,276.669,30,WAYPOINT
714328,469.523,148.545,30,WAYPOINT
714354,240.967,19.3374,30,WAYPOINT
714389,-100,250,0,BASE
714437,250,250,30,ENTER
714456,434.79,234.839,30,WAYPOINT
714479,196.513,217.18,30,WAYPOINT
714502,79.4289,22.5,30,WAYPOINT
714548,177.644,472.994,30,WAYPOINT
714569,342.147,346.32,30,WAYPOINT
714588,473.515,488.852,30,WAYPOINT
714606,334.424,382.834,30,WAYPOINT
714616,432.757,357.403,30,WAYPOINT
714655,75.3484,208.073,30,WAYPOINT
714671,71.2132,47.6831,30,WAYPOINT
714703,389.165,61.1913,30,WAYPOINT
714718,399.664,211.634,30,WAYPOINT
714746,127.057,127.16,30,WAYPOINT
714778,140.622,446.03,30,WAYPOINT
714787,110.987,359.178,30,WAYPOINT
714801,206.105,262.558,30,WAYPOINT
714810,239.6,347.277,30,WAYPOINT
714825,236.091,202.199,30,WAYPOINT
714842,408.4,165.119,30,WAYPOINT
714864,372.32,382.119,30,WAYPOINT
714881,493.951,265.252,30,WAYPOINT
714888,433.201,293.089,30,WAYPOINT
714903,409.163,439.808,30,WAYPOINT
714931,154.971,318.291,30,WAYPOINT
714945,173.707,457.95,30,WAYPOINT
714971,385.274,312.592,30,WAYPOINT
714980,331.582,395.129,30,WAYPOINT
715015,248.629,54.4475,30,WAYPOINT
715041,344.532,288.279,30,WAYPOINT
715053,278.569,184.802,30,WAYPOINT
715068,296.574,334.408,30,WAYPOINT
715081,306.714,206.176,30,WAYPOINT
715101,452.658,348.001,30,WAYPOINT
715136,-100,250,0,BASE
715211,250,250,30,ENTER
